2018-11-20 13:17:29 (3122762608526) INFO  - START: Middleware listening on address 10.0.0.4:8888.
2018-11-20 13:18:53 (3206880900085) STATS -  5.00, 3525, 169, 45.783657, 1.944470, 47.838569, 47.838569, 0.000000, 0.000000, 17628, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:53 (3206981022359) STATS - 10.00, 4342, 173, 39.808868, 1.662458, 41.546126, 41.546126, 0.000000, 0.000000, 21712, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:53 (3207197738853) STATS - 15.00, 4264, 173, 40.600430, 1.687392, 42.373478, 42.373478, 0.000000, 0.000000, 21321, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:53 (3207284905592) STATS - 20.00, 4255, 174, 40.671608, 1.692518, 42.449645, 42.449645, 0.000000, 0.000000, 21279, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:53 (3207375125139) STATS - 25.00, 4286, 172, 40.200518, 1.678524, 41.957250, 41.957250, 0.000000, 0.000000, 21433, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207444447529) STATS - 30.00, 4700, 170, 36.258615, 1.483908, 37.812693, 37.812693, 0.000000, 0.000000, 23504, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207520297037) STATS - 35.00, 4729, 170, 35.989271, 1.479105, 37.536056, 37.536056, 0.000000, 0.000000, 23645, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207579775700) STATS - 40.00, 4495, 172, 38.336575, 1.593595, 40.006685, 40.006685, 0.000000, 0.000000, 22477, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207635818754) STATS - 45.00, 4307, 174, 40.207314, 1.675907, 41.960348, 41.960348, 0.000000, 0.000000, 21535, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207683436084) STATS - 50.00, 4193, 174, 41.367525, 1.719951, 43.169127, 43.169127, 0.000000, 0.000000, 20965, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207731341415) STATS - 55.00, 4448, 173, 38.915536, 1.602630, 40.603576, 40.603576, 0.000000, 0.000000, 22240, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207770142922) STATS - 60.00, 4161, 174, 41.547802, 1.748358, 43.377087, 43.377087, 0.000000, 0.000000, 20809, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207801009107) STATS - 65.00, 4153, 175, 41.908912, 1.742622, 43.733315, 43.733315, 0.000000, 0.000000, 20767, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207829533485) STATS - 70.00, 4359, 173, 39.692277, 1.655655, 41.428822, 41.428822, 0.000000, 0.000000, 21796, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3207839379312) STATS - 71.00, 900, 39, 9.016901, 1.555720, 10.648698, 10.648698, 0.000000, 0.000000, 4503, 0, 0, 0.00, 0.00, 0
2018-11-20 13:18:54 (3208190577575) STATS - Type, Interval, Responses
2018-11-20 13:18:55 (3208497808517) STATS - SET, 0.1, 0
2018-11-20 13:18:55 (3208504779136) STATS - SET, 0.2, 0
2018-11-20 13:18:55 (3208504879937) STATS - SET, 0.3, 0
2018-11-20 13:18:55 (3208504980437) STATS - SET, 0.4, 0
2018-11-20 13:18:55 (3208505080937) STATS - SET, 0.5, 0
2018-11-20 13:18:55 (3208505221538) STATS - SET, 0.6, 1
2018-11-20 13:18:55 (3208505352238) STATS - SET, 0.7, 5
2018-11-20 13:18:55 (3208505449738) STATS - SET, 0.8, 17
2018-11-20 13:18:55 (3208505546639) STATS - SET, 0.9, 41
2018-11-20 13:18:55 (3208505641539) STATS - SET, 1.0, 58
2018-11-20 13:18:55 (3208505734939) STATS - SET, 1.1, 49
2018-11-20 13:18:55 (3208505871039) STATS - SET, 1.2, 37
2018-11-20 13:18:55 (3208505995240) STATS - SET, 1.3, 31
2018-11-20 13:18:55 (3208506091640) STATS - SET, 1.4, 38
2018-11-20 13:18:55 (3208506188140) STATS - SET, 1.5, 42
2018-11-20 13:18:55 (3208506307041) STATS - SET, 1.6, 30
2018-11-20 13:18:55 (3208506422641) STATS - SET, 1.7, 33
2018-11-20 13:18:55 (3208506518941) STATS - SET, 1.8, 51
2018-11-20 13:18:55 (3208506633442) STATS - SET, 1.9, 49
2018-11-20 13:18:55 (3208506727542) STATS - SET, 2.0, 51
2018-11-20 13:18:55 (3208506840842) STATS - SET, 2.1, 38
2018-11-20 13:18:55 (3208506953542) STATS - SET, 2.2, 46
2018-11-20 13:18:55 (3208507047643) STATS - SET, 2.3, 31
2018-11-20 13:18:55 (3208507139543) STATS - SET, 2.4, 56
2018-11-20 13:18:55 (3208507514544) STATS - SET, 2.5, 43
2018-11-20 13:18:55 (3208507679844) STATS - SET, 2.6, 51
2018-11-20 13:18:55 (3208507783745) STATS - SET, 2.7, 51
2018-11-20 13:18:55 (3208507877345) STATS - SET, 2.8, 50
2018-11-20 13:18:55 (3208507982945) STATS - SET, 2.9, 57
2018-11-20 13:18:55 (3208508135246) STATS - SET, 3.0, 50
2018-11-20 13:18:55 (3208508258546) STATS - SET, 3.1, 31
2018-11-20 13:18:55 (3208508372146) STATS - SET, 3.2, 43
2018-11-20 13:18:55 (3208508464147) STATS - SET, 3.3, 47
2018-11-20 13:18:55 (3208508590747) STATS - SET, 3.4, 40
2018-11-20 13:18:55 (3208508711347) STATS - SET, 3.5, 42
2018-11-20 13:18:55 (3208508805947) STATS - SET, 3.6, 52
2018-11-20 13:18:55 (3208508896748) STATS - SET, 3.7, 49
2018-11-20 13:18:55 (3208509012548) STATS - SET, 3.8, 46
2018-11-20 13:18:55 (3208509103148) STATS - SET, 3.9, 46
2018-11-20 13:18:55 (3208509194549) STATS - SET, 4.0, 53
2018-11-20 13:18:55 (3208509285549) STATS - SET, 4.1, 31
2018-11-20 13:18:55 (3208509374749) STATS - SET, 4.2, 24
2018-11-20 13:18:55 (3208509467449) STATS - SET, 4.3, 26
