Elapsed Time, AVG Throughput, AVG Queue Size, AVG Waiting Time, AVG Service Time, AVG Response Time, AVG SET Response Time, AVG GET Response Time, AVG MULTI-GET Response Time, #SETS, #GETS, #MULTIGETS, GET MissRatio, MULTI-GET MissRatio, AVG MULTI-GET Size
 5.00, 730, 0, 0.115443, 1.722032, 1.943552, 1.943552, 0.000000, 0.000000, 3654, 0, 0, 0.00, 0.00, 0
10.00, 888, 0, 0.089652, 1.432356, 1.598027, 1.598027, 0.000000, 0.000000, 4440, 0, 0, 0.00, 0.00, 0
15.00, 867, 0, 0.108392, 1.455017, 1.629356, 1.629356, 0.000000, 0.000000, 4335, 0, 0, 0.00, 0.00, 0
20.00, 914, 0, 0.091044, 1.380810, 1.537554, 1.537554, 0.000000, 0.000000, 4573, 0, 0, 0.00, 0.00, 0
25.00, 922, 0, 0.091997, 1.366363, 1.536288, 1.536288, 0.000000, 0.000000, 4613, 0, 0, 0.00, 0.00, 0
30.00, 894, 0, 0.100576, 1.427687, 1.581205, 1.581205, 0.000000, 0.000000, 4471, 0, 0, 0.00, 0.00, 0
35.00, 876, 0, 0.096407, 1.456590, 1.610198, 1.610198, 0.000000, 0.000000, 4381, 0, 0, 0.00, 0.00, 0
40.00, 883, 0, 0.100175, 1.454708, 1.627765, 1.627765, 0.000000, 0.000000, 4419, 0, 0, 0.00, 0.00, 0
45.00, 884, 0, 0.087581, 1.406493, 1.561472, 1.561472, 0.000000, 0.000000, 4420, 0, 0, 0.00, 0.00, 0
50.00, 834, 0, 0.095269, 1.558344, 1.731087, 1.731087, 0.000000, 0.000000, 4172, 0, 0, 0.00, 0.00, 0
55.00, 869, 0, 0.090401, 1.468251, 1.637030, 1.637030, 0.000000, 0.000000, 4347, 0, 0, 0.00, 0.00, 0
60.00, 896, 0, 0.093462, 1.399804, 1.557526, 1.557526, 0.000000, 0.000000, 4481, 0, 0, 0.00, 0.00, 0
65.00, 887, 0, 0.094635, 1.409057, 1.574586, 1.574586, 0.000000, 0.000000, 4438, 0, 0, 0.00, 0.00, 0
70.00, 893, 0, 0.092188, 1.393994, 1.543387, 1.543387, 0.000000, 0.000000, 4468, 0, 0, 0.00, 0.00, 0
70.00, 13, 0, 0.081203, 1.207001, 1.429161, 1.429161, 0.000000, 0.000000, 67, 0, 0, 0.00, 0.00, 0
Interval, Responses
16.8, 0
16.9, 1
17.0, 0
17.1, 0
17.2, 1
17.3, 2
17.4, 0
17.5, 0
17.6, 1
17.7, 0
17.8, 0
17.9, 2
18.0, 0
18.1, 3
18.2, 0
18.3, 1
18.4, 0
18.5, 0
18.6, 0
18.7, 0
18.8, 0
18.9, 0
19.0, 1
19.1, 1
19.2, 0
19.3, 0
19.4, 0
19.5, 1
19.6, 0
19.7, 1
19.8, 3
19.9, 2
20.0, 2
20.1, 0
20.2, 1
20.3, 2
20.4, 1
20.5, 0
20.6, 3
20.7, 1
20.8, 0
20.9, 0
21.0, 0
21.1, 0
21.2, 0
21.3, 1
21.4, 1
21.5, 0
21.6, 0
21.7, 2
21.8, 1
21.9, 0
22.0, 0
22.1, 2
22.2, 0
22.3, 0
22.4, 0
22.5, 0
22.6, 0
22.7, 0
22.8, 0
22.9, 0
23.0, 1
23.1, 0
23.2, 0
23.3, 0
23.4, 0
23.5, 1
23.6, 2
23.7, 0
23.8, 0
23.9, 0
24.0, 0
24.1, 0
24.2, 0
24.3, 0
24.4, 1
24.5, 2
24.6, 0
24.7, 0
24.8, 1
24.9, 1
25.0, 4
25.1, 0
25.2, 0
25.3, 2
25.4, 0
25.5, 0
25.6, 0
25.7, 0
25.8, 0
25.9, 0
26.0, 0
26.1, 3
26.2, 0
26.3, 0
26.4, 0
26.5, 0
26.6, 0
26.7, 0
26.8, 1
26.9, 0
27.0, 0
27.1, 0
27.2, 0
27.3, 0
27.4, 0
27.5, 0
27.6, 0
27.7, 0
27.8, 0
27.9, 1
28.0, 1
28.1, 0
28.2, 1
28.3, 0
28.4, 1
28.5, 0
28.6, 1
28.7, 0
28.8, 0
28.9, 0
29.0, 1
29.1, 0
29.2, 1
29.3, 1
29.4, 0
29.5, 0
29.6, 0
29.7, 0
29.8, 1
29.9, 0
30.0, 0
30.1, 0
30.2, 0
30.3, 0
30.4, 2
30.5, 1
30.6, 0
30.7, 0
30.8, 0
30.9, 0
31.0, 0
31.1, 0
31.2, 0
31.3, 0
31.4, 0
31.5, 0
31.6, 0
31.7, 3
31.8, 0
31.9, 1
32.0, 0
32.1, 0
32.2, 0
32.3, 1
32.4, 0
32.5, 0
32.6, 0
32.7, 0
32.8, 0
32.9, 0
33.0, 0
33.1, 0
33.2, 0
33.3, 0
33.4, 0
33.5, 0
33.6, 0
33.7, 0
33.8, 0
33.9, 0
34.0, 0
34.1, 0
34.2, 0
34.3, 0
34.4, 0
34.5, 0
34.6, 0
34.7, 0
34.8, 0
34.9, 0
35.0, 0
35.1, 0
35.2, 0
35.3, 0
35.4, 0
35.5, 0
35.6, 0
35.7, 0
35.8, 0
35.9, 0
36.0, 0
36.1, 0
36.2, 0
36.3, 0
36.4, 0
36.5, 0
36.6, 0
36.7, 0
36.8, 1
36.9, 2
