2018-11-13 16:48:10 (3541911323218) INFO  - START: Middleware listening on address 10.0.0.4:8888.
2018-11-13 16:49:35 (3627021269158) STATS -  5.00, 663, 0, 0.222235, 1.913597, 2.247459, 2.247459, 0.000000, 0.000000, 3319, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:35 (3627069298827) STATS - 10.00, 803, 0, 0.101777, 1.628248, 1.803020, 1.803020, 0.000000, 0.000000, 4016, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:35 (3627100155678) STATS - 15.00, 805, 0, 0.109813, 1.608070, 1.800347, 1.800347, 0.000000, 0.000000, 4026, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:35 (3627136098754) STATS - 20.00, 816, 0, 0.109568, 1.577496, 1.762886, 1.762886, 0.000000, 0.000000, 4081, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627166064883) STATS - 25.00, 862, 0, 0.107915, 1.488769, 1.652101, 1.652101, 0.000000, 0.000000, 4311, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627195392497) STATS - 30.00, 841, 0, 0.092327, 1.559037, 1.720920, 1.720920, 0.000000, 0.000000, 4206, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627224078796) STATS - 35.00, 847, 0, 0.107984, 1.483803, 1.662315, 1.662315, 0.000000, 0.000000, 4236, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627251939074) STATS - 40.00, 818, 0, 0.112845, 1.583544, 1.773762, 1.773762, 0.000000, 0.000000, 4093, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627271972162) STATS - 45.00, 800, 0, 0.098379, 1.651167, 1.820643, 1.820643, 0.000000, 0.000000, 4003, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627294713915) STATS - 50.00, 804, 0, 0.105978, 1.635646, 1.804790, 1.804790, 0.000000, 0.000000, 4023, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627313369870) STATS - 55.00, 767, 0, 0.116937, 1.762190, 1.964725, 1.964725, 0.000000, 0.000000, 3837, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627323061406) STATS - 60.00, 760, 0, 0.111393, 1.764920, 1.955600, 1.955600, 0.000000, 0.000000, 3801, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627325495665) STATS - 65.00, 829, 0, 0.104737, 1.556278, 1.724526, 1.724526, 0.000000, 0.000000, 4147, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627334418882) STATS - 70.00, 816, 0, 0.098131, 1.594840, 1.772134, 1.772134, 0.000000, 0.000000, 4082, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627342344875) STATS - 70.00, 13, 0, 0.181400, 2.235294, 2.657339, 2.657339, 0.000000, 0.000000, 65, 0, 0, 0.00, 0.00, 0
2018-11-13 16:49:36 (3627459571129) STATS - Interval, Responses
2018-11-13 16:49:36 (3627460140543) STATS - 0.1, 0
2018-11-13 16:49:36 (3627460386149) STATS - 0.2, 0
2018-11-13 16:49:36 (3627460624655) STATS - 0.3, 0
2018-11-13 16:49:36 (3627460916162) STATS - 0.4, 0
2018-11-13 16:49:36 (3627461097166) STATS - 0.5, 22
2018-11-13 16:49:36 (3627461318072) STATS - 0.6, 942
2018-11-13 16:49:36 (3627461571978) STATS - 0.7, 3450
2018-11-13 16:49:36 (3627461720782) STATS - 0.8, 6522
2018-11-13 16:49:36 (3627468370044) STATS - 0.9, 7357
2018-11-13 16:49:36 (3627468602549) STATS - 1.0, 6255
2018-11-13 16:49:36 (3627468755753) STATS - 1.1, 4382
2018-11-13 16:49:36 (3627468931957) STATS - 1.2, 3483
2018-11-13 16:49:36 (3627469093161) STATS - 1.3, 2909
2018-11-13 16:49:36 (3627469243165) STATS - 1.4, 2329
2018-11-13 16:49:36 (3627469398869) STATS - 1.5, 1893
2018-11-13 16:49:36 (3627469571473) STATS - 1.6, 1470
2018-11-13 16:49:36 (3627469742577) STATS - 1.7, 1275
2018-11-13 16:49:36 (3627469886380) STATS - 1.8, 1043
2018-11-13 16:49:36 (3627470069085) STATS - 1.9, 855
2018-11-13 16:49:36 (3627470233289) STATS - 2.0, 765
2018-11-13 16:49:36 (3627470414993) STATS - 2.1, 647
2018-11-13 16:49:36 (3627470559397) STATS - 2.2, 581
2018-11-13 16:49:36 (3627470702200) STATS - 2.3, 516
2018-11-13 16:49:36 (3627470881605) STATS - 2.4, 430
2018-11-13 16:49:36 (3627477486865) STATS - 2.5, 371
2018-11-13 16:49:36 (3627477668970) STATS - 2.6, 321
2018-11-13 16:49:36 (3627477871575) STATS - 2.7, 263
2018-11-13 16:49:36 (3627478012178) STATS - 2.8, 275
2018-11-13 16:49:36 (3627478150882) STATS - 2.9, 244
2018-11-13 16:49:36 (3627478285885) STATS - 3.0, 204
2018-11-13 16:49:36 (3627478771597) STATS - 3.1, 200
2018-11-13 16:49:36 (3627478927001) STATS - 3.2, 163
2018-11-13 16:49:36 (3627479070504) STATS - 3.3, 159
2018-11-13 16:49:36 (3627479230108) STATS - 3.4, 180
2018-11-13 16:49:36 (3627479378512) STATS - 3.5, 150
2018-11-13 16:49:36 (3627479548716) STATS - 3.6, 133
2018-11-13 16:49:36 (3627479691419) STATS - 3.7, 163
2018-11-13 16:49:36 (3627479848623) STATS - 3.8, 129
2018-11-13 16:49:36 (3627487038298) STATS - 3.9, 129
2018-11-13 16:49:36 (3627487177601) STATS - 4.0, 137
2018-11-13 16:49:36 (3627487317205) STATS - 4.1, 138
2018-11-13 16:49:36 (3627487452508) STATS - 4.2, 116
2018-11-13 16:49:36 (3627487584311) STATS - 4.3, 126
2018-11-13 16:49:36 (3627487720915) STATS - 4.4, 144
2018-11-13 16:49:36 (3627487884819) STATS - 4.5, 128
2018-11-13 16:49:36 (3627488062623) STATS - 4.6, 128
