2018-11-13 17:01:54 (4365802667184) INFO  - START: Middleware listening on address 10.0.0.4:8888.
2018-11-13 17:03:20 (4451634229978) STATS -  5.00, 4343, 7, 2.387810, 4.530882, 7.061454, 7.061454, 0.000000, 0.000000, 21717, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:20 (4451755640062) STATS - 10.00, 5074, 6, 1.642859, 4.364114, 6.101736, 6.101736, 0.000000, 0.000000, 25372, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:20 (4451999806683) STATS - 15.00, 5393, 7, 1.581580, 3.695514, 5.365599, 5.365599, 0.000000, 0.000000, 26965, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:20 (4452098836785) STATS - 20.00, 5307, 6, 1.479349, 4.071385, 5.699949, 5.699949, 0.000000, 0.000000, 26538, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452191744445) STATS - 25.00, 5019, 7, 1.746429, 4.368033, 6.256155, 6.256155, 0.000000, 0.000000, 25096, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452274200292) STATS - 30.00, 5061, 6, 1.669243, 4.596413, 6.357845, 6.357845, 0.000000, 0.000000, 25306, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452356089617) STATS - 35.00, 5089, 7, 1.921585, 3.910413, 5.924392, 5.924392, 0.000000, 0.000000, 25447, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452430647653) STATS - 40.00, 5185, 6, 1.633732, 4.252326, 5.974446, 5.974446, 0.000000, 0.000000, 25928, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452497230575) STATS - 45.00, 5156, 6, 1.770031, 3.975784, 5.850650, 5.850650, 0.000000, 0.000000, 25781, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452554845044) STATS - 50.00, 5238, 7, 1.739025, 4.137195, 5.967204, 5.967204, 0.000000, 0.000000, 26192, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452612427912) STATS - 55.00, 5071, 6, 1.762867, 4.295079, 6.165255, 6.165255, 0.000000, 0.000000, 25355, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452662087868) STATS - 60.00, 5053, 6, 1.836875, 4.162658, 6.103626, 6.103626, 0.000000, 0.000000, 25265, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452708686103) STATS - 65.00, 5216, 7, 1.782823, 4.151060, 6.063511, 6.063511, 0.000000, 0.000000, 26082, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452738522878) STATS - 70.00, 5294, 7, 1.604684, 4.070004, 5.794282, 5.794282, 0.000000, 0.000000, 26473, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4452746475591) STATS - 70.00, 138, 2, 0.466298, 2.872997, 3.427414, 3.427414, 0.000000, 0.000000, 691, 0, 0, 0.00, 0.00, 0
2018-11-13 17:03:21 (4453089253190) STATS - Interval, Responses
2018-11-13 17:03:21 (4453089558502) STATS - 0.1, 0
2018-11-13 17:03:21 (4453089721708) STATS - 0.2, 0
2018-11-13 17:03:21 (4453089919316) STATS - 0.3, 0
2018-11-13 17:03:21 (4453090076222) STATS - 0.4, 0
2018-11-13 17:03:21 (4453090272930) STATS - 0.5, 3
2018-11-13 17:03:21 (4453090444236) STATS - 0.6, 51
2018-11-13 17:03:21 (4453097627619) STATS - 0.7, 363
2018-11-13 17:03:21 (4453097911431) STATS - 0.8, 1091
2018-11-13 17:03:21 (4453098094138) STATS - 0.9, 2036
2018-11-13 17:03:21 (4453098318747) STATS - 1.0, 2875
2018-11-13 17:03:21 (4453098496454) STATS - 1.1, 3607
2018-11-13 17:03:21 (4453098665160) STATS - 1.2, 4064
2018-11-13 17:03:21 (4453098815766) STATS - 1.3, 4578
2018-11-13 17:03:21 (4453098979473) STATS - 1.4, 4971
2018-11-13 17:03:21 (4453099250183) STATS - 1.5, 5083
2018-11-13 17:03:21 (4453099459692) STATS - 1.6, 5319
2018-11-13 17:03:21 (4453099623998) STATS - 1.7, 5539
2018-11-13 17:03:21 (4453099765704) STATS - 1.8, 5594
2018-11-13 17:03:21 (4453099929110) STATS - 1.9, 5458
2018-11-13 17:03:21 (4453100164519) STATS - 2.0, 5340
2018-11-13 17:03:21 (4453106090753) STATS - 2.1, 5185
2018-11-13 17:03:21 (4453107107593) STATS - 2.2, 4822
2018-11-13 17:03:21 (4453107254098) STATS - 2.3, 4755
2018-11-13 17:03:21 (4453107438706) STATS - 2.4, 4753
2018-11-13 17:03:21 (4453107799820) STATS - 2.5, 4473
2018-11-13 17:03:21 (4453107980127) STATS - 2.6, 4269
2018-11-13 17:03:21 (4453108197436) STATS - 2.7, 4175
2018-11-13 17:03:21 (4453108346541) STATS - 2.8, 4044
2018-11-13 17:03:21 (4453108490047) STATS - 2.9, 3949
2018-11-13 17:03:21 (4453108625452) STATS - 3.0, 3686
2018-11-13 17:03:21 (4453108764458) STATS - 3.1, 3552
2018-11-13 17:03:21 (4453108903363) STATS - 3.2, 3431
2018-11-13 17:03:21 (4453109047369) STATS - 3.3, 3391
2018-11-13 17:03:21 (4453109194975) STATS - 3.4, 3178
2018-11-13 17:03:21 (4453109379882) STATS - 3.5, 3242
2018-11-13 17:03:21 (4453116178550) STATS - 3.6, 3055
2018-11-13 17:03:21 (4453116346957) STATS - 3.7, 3134
2018-11-13 17:03:21 (4453116615567) STATS - 3.8, 2970
2018-11-13 17:03:21 (4453116768473) STATS - 3.9, 2911
2018-11-13 17:03:21 (4453116897178) STATS - 4.0, 2901
2018-11-13 17:03:21 (4453117028183) STATS - 4.1, 2790
2018-11-13 17:03:21 (4453117154888) STATS - 4.2, 2801
2018-11-13 17:03:21 (4453117366997) STATS - 4.3, 2779
2018-11-13 17:03:21 (4453117540704) STATS - 4.4, 2727
2018-11-13 17:03:21 (4453118022423) STATS - 4.5, 2719
2018-11-13 17:03:21 (4453118160728) STATS - 4.6, 2787
2018-11-13 17:03:21 (4453118336535) STATS - 4.7, 2918
2018-11-13 17:03:21 (4453118475540) STATS - 4.8, 2885
2018-11-13 17:03:21 (4453118624146) STATS - 4.9, 2883
2018-11-13 17:03:21 (4453118820554) STATS - 5.0, 2820
2018-11-13 17:03:21 (4453124446475) STATS - 5.1, 2853
2018-11-13 17:03:21 (4453124586181) STATS - 5.2, 2713
2018-11-13 17:03:21 (4453124705386) STATS - 5.3, 2773
2018-11-13 17:03:21 (4453124823190) STATS - 5.4, 2782
2018-11-13 17:03:21 (4453124940095) STATS - 5.5, 2817
2018-11-13 17:03:21 (4453125059000) STATS - 5.6, 2761
2018-11-13 17:03:21 (4453125205505) STATS - 5.7, 2817
2018-11-13 17:03:21 (4453125331510) STATS - 5.8, 2736
2018-11-13 17:03:21 (4453125451115) STATS - 5.9, 2878
2018-11-13 17:03:21 (4453125566820) STATS - 6.0, 2696
2018-11-13 17:03:21 (4453125685324) STATS - 6.1, 2925
2018-11-13 17:03:21 (4453125802829) STATS - 6.2, 2859
2018-11-13 17:03:21 (4453125920434) STATS - 6.3, 2808
2018-11-13 17:03:21 (4453126095640) STATS - 6.4, 2806
2018-11-13 17:03:21 (4453126223145) STATS - 6.5, 2805
2018-11-13 17:03:21 (4453126347250) STATS - 6.6, 2961
2018-11-13 17:03:21 (4453126465255) STATS - 6.7, 2971
2018-11-13 17:03:21 (4453126582760) STATS - 6.8, 2755
2018-11-13 17:03:21 (4453126720965) STATS - 6.9, 2754
2018-11-13 17:03:21 (4453126860171) STATS - 7.0, 2853
2018-11-13 17:03:21 (4453126976975) STATS - 7.1, 2716
2018-11-13 17:03:21 (4453127093880) STATS - 7.2, 2978
2018-11-13 17:03:21 (4453134208360) STATS - 7.3, 3068
2018-11-13 17:03:21 (4453134420368) STATS - 7.4, 3160
2018-11-13 17:03:21 (4453134563974) STATS - 7.5, 3472
2018-11-13 17:03:21 (4453134681179) STATS - 7.6, 3600
2018-11-13 17:03:21 (4453135030792) STATS - 7.7, 3993
2018-11-13 17:03:21 (4453135152897) STATS - 7.8, 4158
2018-11-13 17:03:21 (4453135265802) STATS - 7.9, 4113
2018-11-13 17:03:21 (4453135377806) STATS - 8.0, 4347
2018-11-13 17:03:21 (4453135511611) STATS - 8.1, 4313
2018-11-13 17:03:21 (4453135625916) STATS - 8.2, 4384
2018-11-13 17:03:21 (4453135738720) STATS - 8.3, 4331
2018-11-13 17:03:21 (4453135852125) STATS - 8.4, 4300
2018-11-13 17:03:21 (4453135969829) STATS - 8.5, 4337
2018-11-13 17:03:21 (4453136108335) STATS - 8.6, 3987
2018-11-13 17:03:21 (4453136251640) STATS - 8.7, 3841
2018-11-13 17:03:21 (4453136403446) STATS - 8.8, 3821
2018-11-13 17:03:21 (4453136517351) STATS - 8.9, 3656
2018-11-13 17:03:21 (4453136630255) STATS - 9.0, 3604
2018-11-13 17:03:21 (4453142762297) STATS - 9.1, 3663
2018-11-13 17:03:21 (4453142913403) STATS - 9.2, 3654
2018-11-13 17:03:21 (4453143028207) STATS - 9.3, 3981
2018-11-13 17:03:21 (4453143178513) STATS - 9.4, 4167
2018-11-13 17:03:21 (4453143295618) STATS - 9.5, 3752
