Elapsed Time, AVG Throughput, AVG Queue Size, AVG Waiting Time, AVG Service Time, AVG Response Time, AVG SET Response Time, AVG GET Response Time, AVG MULTI-GET Response Time, #SETS, #GETS, #MULTIGETS, GET MissRatio, MULTI-GET MissRatio, AVG MULTI-GET Size
 5.00, 1229, 78, 62.147349, 6.016627, 68.370936, 0.000000, 68.370936, 0.000000, 0, 6145, 0, 0.00, 0.00, 0
10.00, 1421, 79, 56.698162, 5.564546, 62.330545, 0.000000, 62.330545, 0.000000, 0, 7106, 0, 0.00, 0.00, 0
15.00, 1403, 77, 55.143084, 5.630670, 60.849787, 0.000000, 60.849787, 0.000000, 0, 7015, 0, 0.00, 0.00, 0
20.00, 1390, 77, 56.233465, 5.684475, 62.003103, 0.000000, 62.003103, 0.000000, 0, 6951, 0, 0.00, 0.00, 0
25.00, 1437, 78, 54.990986, 5.472963, 60.552336, 0.000000, 60.552336, 0.000000, 0, 7189, 0, 0.00, 0.00, 0
30.00, 1379, 79, 57.933512, 5.705360, 63.742667, 0.000000, 63.742667, 0.000000, 0, 6899, 0, 0.00, 0.00, 0
35.00, 1417, 79, 56.147617, 5.582481, 61.798861, 0.000000, 61.798861, 0.000000, 0, 7087, 0, 0.00, 0.00, 0
40.00, 1418, 78, 55.323874, 5.544246, 60.962374, 0.000000, 60.962374, 0.000000, 0, 7090, 0, 0.00, 0.00, 0
45.00, 1439, 78, 54.388161, 5.460488, 59.945890, 0.000000, 59.945890, 0.000000, 0, 7199, 0, 0.00, 0.00, 0
50.00, 1439, 79, 55.265755, 5.471274, 60.817774, 0.000000, 60.817774, 0.000000, 0, 7198, 0, 0.00, 0.00, 0
55.00, 1488, 78, 52.368894, 5.303918, 57.753030, 0.000000, 57.753030, 0.000000, 0, 7441, 0, 0.00, 0.00, 0
60.00, 1422, 78, 55.569445, 5.533774, 61.188571, 0.000000, 61.188571, 0.000000, 0, 7114, 0, 0.00, 0.00, 0
65.00, 1499, 79, 53.135788, 5.224225, 58.475990, 0.000000, 58.475990, 0.000000, 0, 7498, 0, 0.00, 0.00, 0
70.00, 1343, 80, 59.646931, 5.866189, 65.600547, 0.000000, 65.600547, 0.000000, 0, 6716, 0, 0.00, 0.00, 0
70.00, 68, 28, 32.326196, 6.180526, 38.552162, 0.000000, 38.552162, 0.000000, 0, 344, 0, 0.00, 0.00, 0
Type, Interval, Responses
GET, 11.0, 1
GET, 11.1, 3
GET, 11.2, 6
GET, 11.3, 2
GET, 11.4, 3
GET, 11.5, 2
GET, 11.6, 0
GET, 11.7, 2
GET, 11.8, 5
GET, 11.9, 1
GET, 12.0, 6
GET, 12.1, 5
GET, 12.2, 6
GET, 12.3, 4
GET, 12.4, 4
GET, 12.5, 3
GET, 12.6, 2
GET, 12.7, 6
GET, 12.8, 3
GET, 12.9, 3
GET, 13.0, 4
GET, 13.1, 2
GET, 13.2, 3
GET, 13.3, 0
GET, 13.4, 4
GET, 13.5, 0
GET, 13.6, 0
GET, 13.7, 4
GET, 13.8, 0
GET, 13.9, 2
GET, 14.0, 1
GET, 14.1, 1
GET, 14.2, 3
GET, 14.3, 1
GET, 14.4, 4
GET, 14.5, 1
GET, 14.6, 3
GET, 14.7, 5
GET, 14.8, 2
GET, 14.9, 0
GET, 15.0, 1
GET, 15.1, 4
GET, 15.2, 9
GET, 15.3, 2
GET, 15.4, 1
GET, 15.5, 2
GET, 15.6, 6
GET, 15.7, 2
GET, 15.8, 0
GET, 15.9, 4
GET, 16.0, 5
GET, 16.1, 4
GET, 16.2, 3
GET, 16.3, 9
GET, 16.4, 7
GET, 16.5, 5
GET, 16.6, 2
GET, 16.7, 3
GET, 16.8, 8
GET, 16.9, 3
GET, 17.0, 4
GET, 17.1, 8
GET, 17.2, 3
GET, 17.3, 10
GET, 17.4, 2
GET, 17.5, 4
GET, 17.6, 3
GET, 17.7, 4
GET, 17.8, 7
GET, 17.9, 4
GET, 18.0, 6
GET, 18.1, 7
GET, 18.2, 7
GET, 18.3, 5
GET, 18.4, 4
GET, 18.5, 5
GET, 18.6, 9
GET, 18.7, 4
GET, 18.8, 5
GET, 18.9, 10
GET, 19.0, 8
GET, 19.1, 2
GET, 19.2, 7
GET, 19.3, 9
GET, 19.4, 11
GET, 19.5, 8
GET, 19.6, 6
GET, 19.7, 4
GET, 19.8, 15
GET, 19.9, 9
GET, 20.0, 10
GET, 20.1, 9
GET, 20.2, 6
GET, 20.3, 6
GET, 20.4, 19
GET, 20.5, 11
GET, 20.6, 6
GET, 20.7, 8
GET, 20.8, 10
GET, 20.9, 23
GET, 21.0, 14
GET, 21.1, 14
GET, 21.2, 10
GET, 21.3, 7
GET, 21.4, 10
GET, 21.5, 9
GET, 21.6, 9
GET, 21.7, 7
GET, 21.8, 11
GET, 21.9, 16
GET, 22.0, 14
GET, 22.1, 14
GET, 22.2, 18
GET, 22.3, 13
GET, 22.4, 7
GET, 22.5, 9
GET, 22.6, 6
GET, 22.7, 10
GET, 22.8, 6
GET, 22.9, 9
GET, 23.0, 7
GET, 23.1, 7
GET, 23.2, 8
GET, 23.3, 10
GET, 23.4, 7
GET, 23.5, 5
GET, 23.6, 8
GET, 23.7, 11
GET, 23.8, 10
GET, 23.9, 7
GET, 24.0, 4
GET, 24.1, 10
GET, 24.2, 11
GET, 24.3, 8
GET, 24.4, 6
GET, 24.5, 7
GET, 24.6, 12
GET, 24.7, 6
GET, 24.8, 10
GET, 24.9, 7
GET, 25.0, 5
GET, 25.1, 5
GET, 25.2, 9
GET, 25.3, 8
GET, 25.4, 10
GET, 25.5, 11
GET, 25.6, 4
GET, 25.7, 12
GET, 25.8, 7
GET, 25.9, 8
GET, 26.0, 14
GET, 26.1, 7
GET, 26.2, 6
GET, 26.3, 10
GET, 26.4, 11
GET, 26.5, 7
GET, 26.6, 9
GET, 26.7, 8
GET, 26.8, 7
GET, 26.9, 5
GET, 27.0, 6
GET, 27.1, 14
GET, 27.2, 15
GET, 27.3, 12
GET, 27.4, 11
GET, 27.5, 10
GET, 27.6, 13
GET, 27.7, 16
GET, 27.8, 15
GET, 27.9, 15
GET, 28.0, 14
GET, 28.1, 14
GET, 28.2, 16
GET, 28.3, 33
GET, 28.4, 16
GET, 28.5, 29
GET, 28.6, 24
GET, 28.7, 36
GET, 28.8, 29
GET, 28.9, 34
GET, 29.0, 38
GET, 29.1, 37
GET, 29.2, 49
GET, 29.3, 55
GET, 29.4, 56
GET, 29.5, 29
GET, 29.6, 54
GET, 29.7, 45
GET, 29.8, 36
GET, 29.9, 43
GET, 30.0, 45
GET, 30.1, 57
GET, 30.2, 48
GET, 30.3, 60
GET, 30.4, 36
GET, 30.5, 38
GET, 30.6, 40
GET, 30.7, 51
GET, 30.8, 48
GET, 30.9, 45
GET, 31.0, 40
GET, 31.1, 26
GET, 31.2, 50
GET, 31.3, 37
GET, 31.4, 43
GET, 31.5, 29
GET, 31.6, 34
GET, 31.7, 50
GET, 31.8, 19
GET, 31.9, 34
GET, 32.0, 28
GET, 32.1, 29
GET, 32.2, 23
GET, 32.3, 26
GET, 32.4, 24
GET, 32.5, 25
GET, 32.6, 30
GET, 32.7, 25
GET, 32.8, 24
GET, 32.9, 16
GET, 33.0, 16
GET, 33.1, 24
GET, 33.2, 20
GET, 33.3, 21
GET, 33.4, 13
GET, 33.5, 17
GET, 33.6, 20
GET, 33.7, 22
GET, 33.8, 37
GET, 33.9, 22
GET, 34.0, 17
GET, 34.1, 19
GET, 34.2, 40
GET, 34.3, 21
GET, 34.4, 18
GET, 34.5, 23
GET, 34.6, 33
GET, 34.7, 22
GET, 34.8, 31
GET, 34.9, 33
GET, 35.0, 24
GET, 35.1, 28
GET, 35.2, 45
GET, 35.3, 31
GET, 35.4, 36
GET, 35.5, 42
GET, 35.6, 41
GET, 35.7, 34
GET, 35.8, 35
GET, 35.9, 33
GET, 36.0, 30
GET, 36.1, 45
GET, 36.2, 52
GET, 36.3, 47
GET, 36.4, 55
GET, 36.5, 54
GET, 36.6, 57
GET, 36.7, 54
GET, 36.8, 58
GET, 36.9, 61
GET, 37.0, 51
GET, 37.1, 71
GET, 37.2, 75
GET, 37.3, 70
GET, 37.4, 58
GET, 37.5, 81
GET, 37.6, 67
GET, 37.7, 71
GET, 37.8, 79
GET, 37.9, 69
GET, 38.0, 79
GET, 38.1, 94
GET, 38.2, 76
GET, 38.3, 67
GET, 38.4, 90
GET, 38.5, 77
GET, 38.6, 82
GET, 38.7, 100
GET, 38.8, 91
GET, 38.9, 86
GET, 39.0, 102
GET, 39.1, 104
GET, 39.2, 101
GET, 39.3, 114
GET, 39.4, 118
GET, 39.5, 114
GET, 39.6, 104
GET, 39.7, 121
GET, 39.8, 98
GET, 39.9, 100
GET, 40.0, 99
GET, 40.1, 91
GET, 40.2, 83
GET, 40.3, 82
GET, 40.4, 93
GET, 40.5, 94
GET, 40.6, 84
GET, 40.7, 99
GET, 40.8, 97
GET, 40.9, 87
GET, 41.0, 83
GET, 41.1, 96
GET, 41.2, 91
GET, 41.3, 82
GET, 41.4, 98
GET, 41.5, 85
GET, 41.6, 84
GET, 41.7, 98
GET, 41.8, 92
GET, 41.9, 96
GET, 42.0, 98
GET, 42.1, 93
GET, 42.2, 102
GET, 42.3, 72
GET, 42.4, 87
GET, 42.5, 109
GET, 42.6, 92
GET, 42.7, 97
GET, 42.8, 84
GET, 42.9, 91
GET, 43.0, 96
GET, 43.1, 96
GET, 43.2, 99
GET, 43.3, 101
GET, 43.4, 98
GET, 43.5, 97
GET, 43.6, 89
GET, 43.7, 98
GET, 43.8, 103
GET, 43.9, 108
GET, 44.0, 108
GET, 44.1, 106
GET, 44.2, 96
GET, 44.3, 82
GET, 44.4, 110
GET, 44.5, 116
GET, 44.6, 105
GET, 44.7, 108
GET, 44.8, 135
GET, 44.9, 124
GET, 45.0, 95
GET, 45.1, 111
GET, 45.2, 128
GET, 45.3, 146
GET, 45.4, 100
GET, 45.5, 112
GET, 45.6, 139
GET, 45.7, 135
GET, 45.8, 174
GET, 45.9, 159
GET, 46.0, 151
GET, 46.1, 150
GET, 46.2, 185
GET, 46.3, 148
GET, 46.4, 150
GET, 46.5, 160
GET, 46.6, 160
GET, 46.7, 168
GET, 46.8, 188
GET, 46.9, 184
GET, 47.0, 193
GET, 47.1, 182
GET, 47.2, 192
GET, 47.3, 168
GET, 47.4, 180
GET, 47.5, 224
GET, 47.6, 201
GET, 47.7, 198
GET, 47.8, 213
GET, 47.9, 241
GET, 48.0, 186
GET, 48.1, 237
GET, 48.2, 204
GET, 48.3, 197
GET, 48.4, 223
GET, 48.5, 224
GET, 48.6, 211
GET, 48.7, 190
GET, 48.8, 203
GET, 48.9, 208
GET, 49.0, 187
GET, 49.1, 207
GET, 49.2, 225
GET, 49.3, 184
GET, 49.4, 207
GET, 49.5, 207
GET, 49.6, 202
GET, 49.7, 203
GET, 49.8, 164
GET, 49.9, 210
GET, 50.0, 210
GET, 50.1, 218
GET, 50.2, 235
GET, 50.3, 223
GET, 50.4, 214
GET, 50.5, 210
GET, 50.6, 187
GET, 50.7, 199
GET, 50.8, 218
GET, 50.9, 235
GET, 51.0, 217
GET, 51.1, 186
GET, 51.2, 200
GET, 51.3, 166
GET, 51.4, 207
GET, 51.5, 184
GET, 51.6, 181
GET, 51.7, 211
GET, 51.8, 208
GET, 51.9, 206
GET, 52.0, 227
GET, 52.1, 192
GET, 52.2, 180
GET, 52.3, 199
GET, 52.4, 184
GET, 52.5, 196
GET, 52.6, 218
GET, 52.7, 181
GET, 52.8, 185
GET, 52.9, 189
GET, 53.0, 202
GET, 53.1, 220
GET, 53.2, 211
GET, 53.3, 218
GET, 53.4, 225
GET, 53.5, 216
GET, 53.6, 200
GET, 53.7, 224
GET, 53.8, 224
GET, 53.9, 230
GET, 54.0, 261
GET, 54.1, 207
GET, 54.2, 213
GET, 54.3, 236
GET, 54.4, 239
GET, 54.5, 230
GET, 54.6, 240
GET, 54.7, 259
GET, 54.8, 240
GET, 54.9, 257
GET, 55.0, 267
GET, 55.1, 271
GET, 55.2, 250
GET, 55.3, 264
GET, 55.4, 244
GET, 55.5, 256
GET, 55.6, 261
GET, 55.7, 283
GET, 55.8, 266
GET, 55.9, 277
GET, 56.0, 279
GET, 56.1, 292
GET, 56.2, 283
GET, 56.3, 296
GET, 56.4, 266
GET, 56.5, 277
GET, 56.6, 329
GET, 56.7, 325
GET, 56.8, 334
GET, 56.9, 325
GET, 57.0, 304
GET, 57.1, 321
GET, 57.2, 321
GET, 57.3, 316
GET, 57.4, 321
GET, 57.5, 310
GET, 57.6, 335
GET, 57.7, 313
GET, 57.8, 297
GET, 57.9, 326
GET, 58.0, 289
GET, 58.1, 292
GET, 58.2, 300
GET, 58.3, 297
GET, 58.4, 301
GET, 58.5, 314
GET, 58.6, 267
GET, 58.7, 337
GET, 58.8, 295
GET, 58.9, 285
GET, 59.0, 307
GET, 59.1, 303
GET, 59.2, 295
GET, 59.3, 289
GET, 59.4, 288
GET, 59.5, 289
GET, 59.6, 261
GET, 59.7, 265
GET, 59.8, 325
GET, 59.9, 249
GET, 60.0, 269
GET, 60.1, 275
GET, 60.2, 264
GET, 60.3, 274
GET, 60.4, 265
GET, 60.5, 298
GET, 60.6, 256
GET, 60.7, 261
GET, 60.8, 242
GET, 60.9, 221
GET, 61.0, 278
GET, 61.1, 227
GET, 61.2, 241
GET, 61.3, 251
GET, 61.4, 253
GET, 61.5, 277
GET, 61.6, 254
GET, 61.7, 265
GET, 61.8, 276
GET, 61.9, 264
GET, 62.0, 249
GET, 62.1, 293
GET, 62.2, 250
GET, 62.3, 269
GET, 62.4, 278
GET, 62.5, 256
GET, 62.6, 246
GET, 62.7, 267
GET, 62.8, 250
GET, 62.9, 296
GET, 63.0, 306
GET, 63.1, 280
GET, 63.2, 291
GET, 63.3, 274
GET, 63.4, 280
GET, 63.5, 273
GET, 63.6, 303
GET, 63.7, 275
GET, 63.8, 279
GET, 63.9, 284
GET, 64.0, 297
GET, 64.1, 241
GET, 64.2, 289
GET, 64.3, 288
GET, 64.4, 287
GET, 64.5, 293
GET, 64.6, 295
GET, 64.7, 285
GET, 64.8, 286
GET, 64.9, 288
GET, 65.0, 276
GET, 65.1, 264
GET, 65.2, 284
GET, 65.3, 278
GET, 65.4, 255
GET, 65.5, 295
GET, 65.6, 296
GET, 65.7, 309
GET, 65.8, 261
GET, 65.9, 254
GET, 66.0, 289
GET, 66.1, 306
GET, 66.2, 272
GET, 66.3, 224
GET, 66.4, 278
GET, 66.5, 308
GET, 66.6, 269
GET, 66.7, 273
GET, 66.8, 283
GET, 66.9, 267
GET, 67.0, 241
GET, 67.1, 265
GET, 67.2, 296
GET, 67.3, 271
GET, 67.4, 285
GET, 67.5, 301
GET, 67.6, 263
GET, 67.7, 260
GET, 67.8, 280
GET, 67.9, 308
GET, 68.0, 276
GET, 68.1, 249
GET, 68.2, 246
GET, 68.3, 239
GET, 68.4, 227
GET, 68.5, 258
GET, 68.6, 248
GET, 68.7, 231
GET, 68.8, 242
GET, 68.9, 245
GET, 69.0, 254
GET, 69.1, 218
GET, 69.2, 209
GET, 69.3, 257
GET, 69.4, 221
GET, 69.5, 221
GET, 69.6, 234
GET, 69.7, 247
GET, 69.8, 230
GET, 69.9, 205
GET, 70.0, 245
GET, 70.1, 188
GET, 70.2, 223
GET, 70.3, 203
GET, 70.4, 219
GET, 70.5, 205
GET, 70.6, 231
GET, 70.7, 240
GET, 70.8, 211
GET, 70.9, 212
GET, 71.0, 212
GET, 71.1, 230
GET, 71.2, 206
GET, 71.3, 166
GET, 71.4, 205
GET, 71.5, 218
GET, 71.6, 217
GET, 71.7, 172
GET, 71.8, 200
GET, 71.9, 181
GET, 72.0, 216
GET, 72.1, 190
GET, 72.2, 194
GET, 72.3, 237
GET, 72.4, 215
GET, 72.5, 188
GET, 72.6, 179
GET, 72.7, 183
GET, 72.8, 165
GET, 72.9, 177
GET, 73.0, 210
GET, 73.1, 208
GET, 73.2, 187
GET, 73.3, 217
GET, 73.4, 169
GET, 73.5, 219
GET, 73.6, 197
GET, 73.7, 203
GET, 73.8, 196
GET, 73.9, 177
GET, 74.0, 216
GET, 74.1, 196
GET, 74.2, 195
GET, 74.3, 196
GET, 74.4, 170
GET, 74.5, 169
GET, 74.6, 174
GET, 74.7, 173
GET, 74.8, 169
GET, 74.9, 172
GET, 75.0, 187
GET, 75.1, 160
GET, 75.2, 162
GET, 75.3, 154
GET, 75.4, 183
GET, 75.5, 173
GET, 75.6, 155
GET, 75.7, 179
GET, 75.8, 176
GET, 75.9, 185
GET, 76.0, 177
GET, 76.1, 173
GET, 76.2, 141
GET, 76.3, 155
GET, 76.4, 154
GET, 76.5, 165
GET, 76.6, 150
GET, 76.7, 147
GET, 76.8, 150
GET, 76.9, 142
GET, 77.0, 137
GET, 77.1, 149
GET, 77.2, 123
GET, 77.3, 149
GET, 77.4, 138
GET, 77.5, 145
GET, 77.6, 132
GET, 77.7, 148
GET, 77.8, 140
GET, 77.9, 144
GET, 78.0, 135
GET, 78.1, 110
GET, 78.2, 117
GET, 78.3, 124
GET, 78.4, 129
GET, 78.5, 115
GET, 78.6, 116
GET, 78.7, 136
GET, 78.8, 114
GET, 78.9, 107
GET, 79.0, 114
GET, 79.1, 102
GET, 79.2, 104
GET, 79.3, 135
GET, 79.4, 111
GET, 79.5, 119
GET, 79.6, 122
GET, 79.7, 106
GET, 79.8, 101
GET, 79.9, 92
GET, 80.0, 117
GET, 80.1, 125
GET, 80.2, 120
GET, 80.3, 115
GET, 80.4, 76
GET, 80.5, 104
GET, 80.6, 100
GET, 80.7, 95
GET, 80.8, 101
GET, 80.9, 98
GET, 81.0, 92
GET, 81.1, 89
GET, 81.2, 93
GET, 81.3, 85
GET, 81.4, 87
GET, 81.5, 84
GET, 81.6, 85
GET, 81.7, 77
GET, 81.8, 91
GET, 81.9, 91
GET, 82.0, 84
GET, 82.1, 63
GET, 82.2, 68
GET, 82.3, 100
GET, 82.4, 76
GET, 82.5, 69
GET, 82.6, 79
GET, 82.7, 82
GET, 82.8, 78
GET, 82.9, 56
GET, 83.0, 64
GET, 83.1, 74
GET, 83.2, 72
GET, 83.3, 63
GET, 83.4, 60
GET, 83.5, 61
GET, 83.6, 60
GET, 83.7, 67
GET, 83.8, 66
GET, 83.9, 70
GET, 84.0, 64
GET, 84.1, 61
GET, 84.2, 65
GET, 84.3, 64
GET, 84.4, 53
GET, 84.5, 66
GET, 84.6, 61
GET, 84.7, 62
GET, 84.8, 49
GET, 84.9, 59
GET, 85.0, 60
GET, 85.1, 54
GET, 85.2, 62
GET, 85.3, 52
GET, 85.4, 38
GET, 85.5, 58
GET, 85.6, 57
GET, 85.7, 59
GET, 85.8, 52
GET, 85.9, 49
GET, 86.0, 56
GET, 86.1, 51
GET, 86.2, 53
GET, 86.3, 50
GET, 86.4, 48
GET, 86.5, 50
GET, 86.6, 48
GET, 86.7, 51
GET, 86.8, 33
GET, 86.9, 35
GET, 87.0, 59
GET, 87.1, 54
GET, 87.2, 40
GET, 87.3, 48
GET, 87.4, 39
GET, 87.5, 38
GET, 87.6, 37
GET, 87.7, 54
GET, 87.8, 44
GET, 87.9, 35
GET, 88.0, 34
GET, 88.1, 53
GET, 88.2, 32
GET, 88.3, 44
GET, 88.4, 35
GET, 88.5, 40
GET, 88.6, 34
GET, 88.7, 40
GET, 88.8, 42
GET, 88.9, 46
GET, 89.0, 54
GET, 89.1, 35
GET, 89.2, 50
GET, 89.3, 41
GET, 89.4, 40
GET, 89.5, 33
GET, 89.6, 41
GET, 89.7, 40
GET, 89.8, 45
GET, 89.9, 35
GET, 90.0, 31
GET, 90.1, 40
GET, 90.2, 37
GET, 90.3, 30
GET, 90.4, 38
GET, 90.5, 20
GET, 90.6, 24
GET, 90.7, 24
GET, 90.8, 27
GET, 90.9, 27
GET, 91.0, 29
GET, 91.1, 21
GET, 91.2, 31
GET, 91.3, 25
GET, 91.4, 27
GET, 91.5, 33
GET, 91.6, 27
GET, 91.7, 27
GET, 91.8, 25
GET, 91.9, 21
GET, 92.0, 25
GET, 92.1, 28
GET, 92.2, 23
GET, 92.3, 26
GET, 92.4, 19
GET, 92.5, 22
GET, 92.6, 15
GET, 92.7, 18
GET, 92.8, 16
GET, 92.9, 19
GET, 93.0, 15
GET, 93.1, 19
GET, 93.2, 24
GET, 93.3, 21
GET, 93.4, 18
GET, 93.5, 12
GET, 93.6, 19
GET, 93.7, 26
GET, 93.8, 17
GET, 93.9, 14
GET, 94.0, 26
GET, 94.1, 18
GET, 94.2, 14
GET, 94.3, 11
GET, 94.4, 15
GET, 94.5, 24
GET, 94.6, 16
GET, 94.7, 19
GET, 94.8, 16
GET, 94.9, 25
GET, 95.0, 12
GET, 95.1, 15
GET, 95.2, 15
GET, 95.3, 14
GET, 95.4, 14
GET, 95.5, 14
GET, 95.6, 13
GET, 95.7, 17
GET, 95.8, 15
GET, 95.9, 17
GET, 96.0, 16
GET, 96.1, 13
GET, 96.2, 22
GET, 96.3, 17
GET, 96.4, 13
GET, 96.5, 11
GET, 96.6, 9
GET, 96.7, 20
GET, 96.8, 12
GET, 96.9, 12
GET, 97.0, 14
GET, 97.1, 17
GET, 97.2, 20
GET, 97.3, 10
GET, 97.4, 13
GET, 97.5, 16
GET, 97.6, 12
GET, 97.7, 9
GET, 97.8, 15
GET, 97.9, 7
GET, 98.0, 13
GET, 98.1, 15
GET, 98.2, 17
GET, 98.3, 21
GET, 98.4, 19
GET, 98.5, 11
GET, 98.6, 12
GET, 98.7, 16
GET, 98.8, 11
GET, 98.9, 17
GET, 99.0, 13
GET, 99.1, 16
GET, 99.2, 20
GET, 99.3, 15
GET, 99.4, 7
GET, 99.5, 10
GET, 99.6, 14
GET, 99.7, 13
GET, 99.8, 10
GET, 99.9, 19
GET, 100.0, 8
GET, 100.1, 7
GET, 100.2, 11
GET, 100.3, 9
GET, 100.4, 12
GET, 100.5, 8
GET, 100.6, 6
GET, 100.7, 18
GET, 100.8, 6
GET, 100.9, 6
GET, 101.0, 3
GET, 101.1, 7
GET, 101.2, 9
GET, 101.3, 11
GET, 101.4, 4
GET, 101.5, 10
GET, 101.6, 6
GET, 101.7, 7
GET, 101.8, 6
GET, 101.9, 9
GET, 102.0, 10
GET, 102.1, 5
GET, 102.2, 7
GET, 102.3, 5
GET, 102.4, 5
GET, 102.5, 9
GET, 102.6, 5
GET, 102.7, 8
GET, 102.8, 8
GET, 102.9, 4
GET, 103.0, 11
GET, 103.1, 4
GET, 103.2, 12
GET, 103.3, 9
GET, 103.4, 8
GET, 103.5, 4
GET, 103.6, 4
GET, 103.7, 7
GET, 103.8, 5
GET, 103.9, 3
GET, 104.0, 2
GET, 104.1, 2
GET, 104.2, 6
GET, 104.3, 5
GET, 104.4, 4
GET, 104.5, 5
GET, 104.6, 7
GET, 104.7, 3
GET, 104.8, 4
GET, 104.9, 10
GET, 105.0, 5
GET, 105.1, 5
GET, 105.2, 6
GET, 105.3, 13
GET, 105.4, 3
