2018-10-23 16:39:20 (4758606071209) INFO  - START: Middleware listening on address 10.0.0.7:8888.
2018-10-23 16:40:43 (4841828325040) STATS -  5.00, 736, 0, 0.212680, 1.100527, 1.455074, 1.455074, 0.000000, 0.000000, 3682, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:43 (4841886564975) STATS - 10.00, 766, 0, 0.115715, 1.099994, 1.321784, 1.321784, 0.000000, 0.000000, 3834, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:43 (4841926509150) STATS - 15.00, 835, 0, 0.116904, 1.026218, 1.229815, 1.229815, 0.000000, 0.000000, 4176, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:43 (4841958020530) STATS - 20.00, 810, 0, 0.109744, 1.033096, 1.248152, 1.248152, 0.000000, 0.000000, 4051, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4841996370631) STATS - 25.00, 856, 0, 0.097551, 0.979499, 1.159819, 1.159819, 0.000000, 0.000000, 4284, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842026709455) STATS - 30.00, 823, 0, 0.115298, 1.028280, 1.266503, 1.266503, 0.000000, 0.000000, 4115, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842056744465) STATS - 35.00, 830, 0, 0.100033, 1.023657, 1.231278, 1.231278, 0.000000, 0.000000, 4153, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842075883663) STATS - 40.00, 799, 0, 0.112153, 1.052067, 1.288039, 1.288039, 0.000000, 0.000000, 3995, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842094627543) STATS - 45.00, 677, 0, 0.120186, 1.542275, 1.776516, 1.776516, 0.000000, 0.000000, 3387, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842105641060) STATS - 50.00, 820, 0, 0.116196, 1.019603, 1.228495, 1.228495, 0.000000, 0.000000, 4100, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842122694560) STATS - 55.00, 824, 0, 0.100515, 1.019726, 1.230290, 1.230290, 0.000000, 0.000000, 4122, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842132478620) STATS - 60.00, 809, 0, 0.117953, 1.064099, 1.286488, 1.286488, 0.000000, 0.000000, 4046, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842142813205) STATS - 65.00, 825, 0, 0.101694, 1.032850, 1.225109, 1.225109, 0.000000, 0.000000, 4125, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842151843029) STATS - 70.00, 829, 0, 0.108468, 1.032437, 1.238079, 1.238079, 0.000000, 0.000000, 4148, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842152901478) STATS - 70.00, 13, 0, 0.137433, 1.359473, 1.548431, 1.548431, 0.000000, 0.000000, 69, 0, 0, 0.00, 0.00, 0
2018-10-23 16:40:44 (4842287171981) STATS - Interval, Responses
2018-10-23 16:40:44 (4842287559900) STATS - 0.1, 0
2018-10-23 16:40:44 (4842287746308) STATS - 0.2, 0
2018-10-23 16:40:44 (4842287969519) STATS - 0.3, 0
2018-10-23 16:40:44 (4842288172728) STATS - 0.4, 0
2018-10-23 16:40:44 (4842288372338) STATS - 0.5, 35
2018-10-23 16:40:44 (4842288581648) STATS - 0.6, 1075
2018-10-23 16:40:44 (4842288752456) STATS - 0.7, 4541
2018-10-23 16:40:44 (4842288925864) STATS - 0.8, 8677
2018-10-23 16:40:44 (4842289137174) STATS - 0.9, 10502
2018-10-23 16:40:44 (4842289336383) STATS - 1.0, 8393
2018-10-23 16:40:44 (4842289507791) STATS - 1.1, 5875
2018-10-23 16:40:44 (4842296451117) STATS - 1.2, 3929
2018-10-23 16:40:44 (4842296740931) STATS - 1.3, 2767
2018-10-23 16:40:44 (4842296966541) STATS - 1.4, 1942
2018-10-23 16:40:44 (4842297171951) STATS - 1.5, 1508
2018-10-23 16:40:44 (4842297365760) STATS - 1.6, 1117
2018-10-23 16:40:44 (4842297540068) STATS - 1.7, 838
2018-10-23 16:40:44 (4842297725677) STATS - 1.8, 571
2018-10-23 16:40:44 (4842297919486) STATS - 1.9, 440
2018-10-23 16:40:44 (4842298135596) STATS - 2.0, 321
2018-10-23 16:40:44 (4842298329505) STATS - 2.1, 199
2018-10-23 16:40:44 (4842298492813) STATS - 2.2, 185
2018-10-23 16:40:44 (4842298652620) STATS - 2.3, 136
2018-10-23 16:40:44 (4842299007137) STATS - 2.4, 103
2018-10-23 16:40:44 (4842306500289) STATS - 2.5, 102
2018-10-23 16:40:44 (4842306749600) STATS - 2.6, 69
2018-10-23 16:40:44 (4842306979111) STATS - 2.7, 71
2018-10-23 16:40:44 (4842307172320) STATS - 2.8, 53
2018-10-23 16:40:44 (4842307342128) STATS - 2.9, 64
2018-10-23 16:40:44 (4842307494935) STATS - 3.0, 48
2018-10-23 16:40:44 (4842307674044) STATS - 3.1, 38
2018-10-23 16:40:44 (4842307825751) STATS - 3.2, 46
2018-10-23 16:40:44 (4842307972258) STATS - 3.3, 34
2018-10-23 16:40:44 (4842308174267) STATS - 3.4, 30
2018-10-23 16:40:44 (4842308329074) STATS - 3.5, 31
2018-10-23 16:40:44 (4842308484682) STATS - 3.6, 36
2018-10-23 16:40:44 (4842308680691) STATS - 3.7, 23
2018-10-23 16:40:44 (4842308845099) STATS - 3.8, 18
2018-10-23 16:40:44 (4842308995706) STATS - 3.9, 31
2018-10-23 16:40:44 (4842315945132) STATS - 4.0, 16
2018-10-23 16:40:44 (4842316140941) STATS - 4.1, 40
2018-10-23 16:40:44 (4842316293248) STATS - 4.2, 21
2018-10-23 16:40:44 (4842316443755) STATS - 4.3, 28
2018-10-23 16:40:44 (4842316597663) STATS - 4.4, 23
2018-10-23 16:40:44 (4842316776771) STATS - 4.5, 34
2018-10-23 16:40:44 (4842316962180) STATS - 4.6, 34
2018-10-23 16:40:44 (4842317146688) STATS - 4.7, 34
2018-10-23 16:40:44 (4842317319297) STATS - 4.8, 35
2018-10-23 16:40:44 (4842317532106) STATS - 4.9, 43
2018-10-23 16:40:44 (4842317673013) STATS - 5.0, 44
2018-10-23 16:40:44 (4842317811820) STATS - 5.1, 54
2018-10-23 16:40:44 (4842317966927) STATS - 5.2, 39
2018-10-23 16:40:44 (4842318113534) STATS - 5.3, 53
2018-10-23 16:40:44 (4842318284442) STATS - 5.4, 56
2018-10-23 16:40:44 (4842318433649) STATS - 5.5, 65
2018-10-23 16:40:44 (4842318589756) STATS - 5.6, 70
2018-10-23 16:40:44 (4842325617186) STATS - 5.7, 69
2018-10-23 16:40:44 (4842325784794) STATS - 5.8, 68
2018-10-23 16:40:44 (4842326017605) STATS - 5.9, 75
2018-10-23 16:40:44 (4842326167612) STATS - 6.0, 85
2018-10-23 16:40:44 (4842326353021) STATS - 6.1, 86
2018-10-23 16:40:44 (4842326501728) STATS - 6.2, 90
2018-10-23 16:40:44 (4842326641434) STATS - 6.3, 77
2018-10-23 16:40:44 (4842326777941) STATS - 6.4, 78
2018-10-23 16:40:44 (4842326948349) STATS - 6.5, 83
2018-10-23 16:40:44 (4842327833990) STATS - 6.6, 75
2018-10-23 16:40:44 (4842327992498) STATS - 6.7, 74
2018-10-23 16:40:44 (4842328184107) STATS - 6.8, 63
2018-10-23 16:40:44 (4842329153352) STATS - 6.9, 67
2018-10-23 16:40:44 (4842329349461) STATS - 7.0, 58
2018-10-23 16:40:44 (4842329514369) STATS - 7.1, 51
2018-10-23 16:40:44 (4842334990726) STATS - 7.2, 55
2018-10-23 16:40:44 (4842335150434) STATS - 7.3, 46
2018-10-23 16:40:44 (4842335294940) STATS - 7.4, 50
2018-10-23 16:40:44 (4842335464648) STATS - 7.5, 47
2018-10-23 16:40:44 (4842335599755) STATS - 7.6, 32
2018-10-23 16:40:44 (4842336133080) STATS - 7.7, 32
2018-10-23 16:40:44 (4842336267686) STATS - 7.8, 29
2018-10-23 16:40:44 (4842336394392) STATS - 7.9, 30
2018-10-23 16:40:44 (4842336517398) STATS - 8.0, 17
2018-10-23 16:40:44 (4842336674905) STATS - 8.1, 16
2018-10-23 16:40:44 (4842336890315) STATS - 8.2, 21
