2018-10-23 20:08:29 (17307408682484) INFO  - START: Middleware listening on address 10.0.0.7:8888.
2018-10-23 20:09:54 (17392824992812) STATS -  5.00, 8787, 16, 2.272366, 2.237106, 4.653629, 0.000000, 4.653629, 0.000000, 0, 43937, 0, 1.00, 0.00, 0
2018-10-23 20:09:55 (17393235157706) STATS - 10.00, 9735, 17, 1.881244, 2.097835, 4.091622, 0.000000, 4.091622, 0.000000, 0, 48677, 0, 1.00, 0.00, 0
2018-10-23 20:09:55 (17393497796752) STATS - 15.00, 9882, 17, 1.908039, 1.984408, 3.987735, 0.000000, 3.987735, 0.000000, 0, 49412, 0, 1.00, 0.00, 0
2018-10-23 20:09:55 (17393733960294) STATS - 20.00, 9822, 17, 1.894190, 1.873018, 3.874238, 0.000000, 3.874238, 0.000000, 0, 49114, 0, 1.00, 0.00, 0
2018-10-23 20:09:55 (17393960373430) STATS - 25.00, 9685, 16, 1.937060, 1.978625, 3.992563, 0.000000, 3.992563, 0.000000, 0, 48428, 0, 1.00, 0.00, 0
2018-10-23 20:09:56 (17394166778833) STATS - 30.00, 9866, 17, 1.824800, 2.001844, 3.929584, 0.000000, 3.929584, 0.000000, 0, 49330, 0, 1.00, 0.00, 0
2018-10-23 20:09:56 (17394370109507) STATS - 35.00, 10027, 17, 1.820365, 2.043581, 3.955267, 0.000000, 3.955267, 0.000000, 0, 50138, 0, 1.00, 0.00, 0
2018-10-23 20:09:56 (17394556955594) STATS - 40.00, 9667, 17, 1.930991, 2.108719, 4.135155, 0.000000, 4.135155, 0.000000, 0, 48336, 0, 1.00, 0.00, 0
2018-10-23 20:09:56 (17394726924878) STATS - 45.00, 9565, 16, 2.052107, 2.250124, 4.396318, 0.000000, 4.396318, 0.000000, 0, 47828, 0, 1.00, 0.00, 0
2018-10-23 20:09:56 (17394899268561) STATS - 50.00, 9672, 17, 1.937210, 2.083904, 4.114452, 0.000000, 4.114452, 0.000000, 0, 48362, 0, 1.00, 0.00, 0
2018-10-23 20:09:57 (17395037672229) STATS - 55.00, 9695, 17, 1.909844, 2.166507, 4.182405, 0.000000, 4.182405, 0.000000, 0, 48477, 0, 1.00, 0.00, 0
2018-10-23 20:09:57 (17395165584860) STATS - 60.00, 9860, 17, 1.869235, 2.099551, 4.077022, 0.000000, 4.077022, 0.000000, 0, 49303, 0, 1.00, 0.00, 0
2018-10-23 20:09:57 (17395282507833) STATS - 65.00, 10026, 17, 1.712664, 2.027352, 3.843579, 0.000000, 3.843579, 0.000000, 0, 50132, 0, 1.00, 0.00, 0
2018-10-23 20:09:57 (17395378866849) STATS - 70.00, 9696, 16, 1.806709, 2.135824, 4.028381, 0.000000, 4.028381, 0.000000, 0, 48480, 0, 1.00, 0.00, 0
2018-10-23 20:09:57 (17395389127177) STATS - 70.00, 116, 1, 0.701711, 1.206263, 1.944758, 0.000000, 1.944758, 0.000000, 0, 582, 0, 1.00, 0.00, 0
2018-10-23 20:09:58 (17396306137897) STATS - Interval, Responses
2018-10-23 20:09:58 (17396306509712) STATS - 0.1, 0
2018-10-23 20:09:58 (17396306678019) STATS - 0.2, 0
2018-10-23 20:09:58 (17396306902829) STATS - 0.3, 0
2018-10-23 20:09:58 (17396307057535) STATS - 0.4, 26
2018-10-23 20:09:58 (17396314080628) STATS - 0.5, 592
2018-10-23 20:09:58 (17396314352839) STATS - 0.6, 2957
2018-10-23 20:09:58 (17396314529547) STATS - 0.7, 6887
2018-10-23 20:09:58 (17396314696954) STATS - 0.8, 11492
2018-10-23 20:09:58 (17396314905662) STATS - 0.9, 15650
2018-10-23 20:09:58 (17396315078070) STATS - 1.0, 19739
2018-10-23 20:09:58 (17396315246377) STATS - 1.1, 23222
2018-10-23 20:09:58 (17396315441885) STATS - 1.2, 25659
2018-10-23 20:09:58 (17396315620292) STATS - 1.3, 27275
2018-10-23 20:09:58 (17396315812000) STATS - 1.4, 27180
2018-10-23 20:09:58 (17396316037110) STATS - 1.5, 26654
2018-10-23 20:09:58 (17396316212817) STATS - 1.6, 25634
2018-10-23 20:09:58 (17396316378724) STATS - 1.7, 23770
2018-10-23 20:09:58 (17396316565232) STATS - 1.8, 21937
2018-10-23 20:09:58 (17396316762340) STATS - 1.9, 19810
2018-10-23 20:09:58 (17396323776832) STATS - 2.0, 17690
2018-10-23 20:09:58 (17396324070744) STATS - 2.1, 16094
2018-10-23 20:09:58 (17396324242252) STATS - 2.2, 14417
2018-10-23 20:09:58 (17396324405858) STATS - 2.3, 12819
2018-10-23 20:09:58 (17396324622367) STATS - 2.4, 11772
2018-10-23 20:09:58 (17396324787574) STATS - 2.5, 10103
2018-10-23 20:09:58 (17396324972282) STATS - 2.6, 8537
2018-10-23 20:09:58 (17396325207992) STATS - 2.7, 7321
2018-10-23 20:09:58 (17396325368098) STATS - 2.8, 6703
2018-10-23 20:09:58 (17396325554206) STATS - 2.9, 6092
2018-10-23 20:09:58 (17396325827018) STATS - 3.0, 5243
2018-10-23 20:09:58 (17396325994525) STATS - 3.1, 4663
2018-10-23 20:09:58 (17396326162932) STATS - 3.2, 4400
2018-10-23 20:09:58 (17396326317338) STATS - 3.3, 4170
2018-10-23 20:09:58 (17396326474045) STATS - 3.4, 3867
2018-10-23 20:09:58 (17396326631951) STATS - 3.5, 3559
2018-10-23 20:09:58 (17396333746048) STATS - 3.6, 3387
2018-10-23 20:09:58 (17396334637885) STATS - 3.7, 3304
2018-10-23 20:09:58 (17396334804492) STATS - 3.8, 3326
2018-10-23 20:09:58 (17396334977199) STATS - 3.9, 3108
2018-10-23 20:09:58 (17396335140006) STATS - 4.0, 3142
2018-10-23 20:09:58 (17396335549323) STATS - 4.1, 2997
2018-10-23 20:09:58 (17396335713130) STATS - 4.2, 2765
2018-10-23 20:09:58 (17396335863836) STATS - 4.3, 2678
2018-10-23 20:09:58 (17396336050244) STATS - 4.4, 2769
2018-10-23 20:09:58 (17396336236351) STATS - 4.5, 2695
