Elapsed Time, AVG Throughput, AVG Queue Size, AVG Waiting Time, AVG Service Time, AVG Response Time, AVG SET Response Time, AVG GET Response Time, AVG MULTI-GET Response Time, #SETS, #GETS, #MULTIGETS, GET MissRatio, MULTI-GET MissRatio, AVG MULTI-GET Size
 5.00, 3963, 72, 18.412301, 1.736678, 20.219600, 20.219600, 0.000000, 0.000000, 19819, 0, 0, 0.00, 0.00, 0
10.00, 4294, 72, 17.348375, 1.707679, 19.111744, 19.111744, 0.000000, 0.000000, 21472, 0, 0, 0.00, 0.00, 0
15.00, 4234, 72, 17.611005, 1.739358, 19.400791, 19.400791, 0.000000, 0.000000, 21170, 0, 0, 0.00, 0.00, 0
20.00, 4256, 72, 17.496972, 1.740703, 19.291428, 19.291428, 0.000000, 0.000000, 21280, 0, 0, 0.00, 0.00, 0
25.00, 4397, 72, 17.020633, 1.679592, 18.752995, 18.752995, 0.000000, 0.000000, 21987, 0, 0, 0.00, 0.00, 0
30.00, 4298, 72, 17.364445, 1.719805, 19.131298, 19.131298, 0.000000, 0.000000, 21490, 0, 0, 0.00, 0.00, 0
35.00, 3889, 75, 19.744720, 1.916446, 21.713446, 21.713446, 0.000000, 0.000000, 19449, 0, 0, 0.00, 0.00, 0
40.00, 3877, 74, 19.638394, 1.913886, 21.605149, 21.605149, 0.000000, 0.000000, 19386, 0, 0, 0.00, 0.00, 0
45.00, 4309, 73, 17.430575, 1.714403, 19.191179, 19.191179, 0.000000, 0.000000, 21545, 0, 0, 0.00, 0.00, 0
50.00, 4697, 70, 15.535368, 1.555172, 17.147689, 17.147689, 0.000000, 0.000000, 23486, 0, 0, 0.00, 0.00, 0
55.00, 4371, 72, 16.950543, 1.675289, 18.677202, 18.677202, 0.000000, 0.000000, 21855, 0, 0, 0.00, 0.00, 0
60.00, 4199, 72, 17.760573, 1.760589, 19.577013, 19.577013, 0.000000, 0.000000, 20996, 0, 0, 0.00, 0.00, 0
65.00, 4225, 73, 17.809864, 1.747764, 19.609587, 19.609587, 0.000000, 0.000000, 21129, 0, 0, 0.00, 0.00, 0
70.00, 4312, 72, 17.337849, 1.708066, 19.097627, 19.097627, 0.000000, 0.000000, 21564, 0, 0, 0.00, 0.00, 0
70.00, 110, 29, 7.413357, 1.313452, 8.758462, 8.758462, 0.000000, 0.000000, 550, 0, 0, 0.00, 0.00, 0
Interval, Responses
163.8, 0
163.9, 0
164.0, 0
164.1, 0
164.2, 0
164.3, 0
164.4, 0
164.5, 1
164.6, 0
164.7, 1
164.8, 0
164.9, 0
165.0, 0
165.1, 1
165.2, 0
165.3, 0
165.4, 0
165.5, 2
165.6, 0
165.7, 0
165.8, 0
165.9, 0
166.0, 0
166.1, 0
166.2, 0
166.3, 0
166.4, 0
166.5, 0
166.6, 1
166.7, 0
166.8, 0
166.9, 0
167.0, 0
167.1, 0
167.2, 0
167.3, 0
167.4, 0
167.5, 0
167.6, 0
167.7, 0
167.8, 0
167.9, 0
168.0, 0
168.1, 0
168.2, 0
168.3, 0
168.4, 0
168.5, 0
168.6, 0
168.7, 0
168.8, 0
168.9, 1
169.0, 0
169.1, 1
169.2, 1
169.3, 0
169.4, 1
169.5, 1
169.6, 0
169.7, 0
169.8, 0
169.9, 0
170.0, 1
170.1, 0
170.2, 0
170.3, 0
170.4, 0
170.5, 0
170.6, 0
170.7, 0
170.8, 0
170.9, 0
171.0, 0
171.1, 0
171.2, 0
171.3, 0
171.4, 0
171.5, 0
171.6, 0
171.7, 0
171.8, 0
171.9, 0
172.0, 0
172.1, 0
172.2, 0
172.3, 1
172.4, 0
172.5, 0
172.6, 0
172.7, 0
172.8, 0
172.9, 0
173.0, 0
173.1, 0
173.2, 0
173.3, 0
173.4, 0
173.5, 0
173.6, 0
173.7, 0
173.8, 0
173.9, 0
174.0, 0
174.1, 0
174.2, 1
174.3, 0
174.4, 1
174.5, 1
174.6, 1
174.7, 1
174.8, 1
174.9, 0
175.0, 0
175.1, 0
175.2, 2
175.3, 0
175.4, 2
175.5, 0
175.6, 0
175.7, 0
175.8, 1
175.9, 0
176.0, 0
176.1, 0
176.2, 0
176.3, 0
176.4, 2
176.5, 0
176.6, 1
176.7, 1
176.8, 0
176.9, 0
177.0, 0
177.1, 0
177.2, 1
177.3, 0
177.4, 0
177.5, 1
177.6, 0
177.7, 0
177.8, 0
177.9, 0
178.0, 0
178.1, 0
178.2, 0
178.3, 0
178.4, 0
178.5, 1
178.6, 0
178.7, 0
178.8, 0
178.9, 0
179.0, 0
179.1, 0
179.2, 0
179.3, 0
179.4, 0
179.5, 0
179.6, 0
179.7, 0
179.8, 0
179.9, 0
180.0, 1
180.1, 0
180.2, 0
180.3, 0
180.4, 0
180.5, 0
180.6, 0
180.7, 1
180.8, 0
180.9, 2
181.0, 1
181.1, 0
181.2, 1
181.3, 1
181.4, 1
181.5, 0
181.6, 1
181.7, 0
181.8, 0
181.9, 0
182.0, 0
182.1, 0
182.2, 0
182.3, 1
182.4, 0
182.5, 0
182.6, 0
182.7, 0
182.8, 0
182.9, 0
183.0, 0
183.1, 0
183.2, 0
183.3, 0
183.4, 0
183.5, 0
183.6, 0
183.7, 0
183.8, 0
183.9, 0
184.0, 0
184.1, 0
184.2, 0
184.3, 0
184.4, 0
184.5, 0
184.6, 0
184.7, 0
184.8, 0
184.9, 0
185.0, 0
185.1, 0
185.2, 0
185.3, 0
185.4, 0
185.5, 0
185.6, 0
185.7, 0
185.8, 0
185.9, 0
186.0, 0
186.1, 0
186.2, 0
186.3, 0
186.4, 0
186.5, 0
186.6, 0
186.7, 0
186.8, 0
186.9, 0
187.0, 0
187.1, 0
187.2, 0
187.3, 0
187.4, 0
187.5, 1
187.6, 0
187.7, 0
187.8, 1
187.9, 0
188.0, 0
188.1, 0
188.2, 1
188.3, 0
188.4, 1
188.5, 1
188.6, 0
188.7, 1
188.8, 1
188.9, 2
189.0, 2
189.1, 0
189.2, 0
189.3, 0
189.4, 0
189.5, 0
189.6, 1
189.7, 0
189.8, 0
189.9, 0
190.0, 0
190.1, 0
190.2, 0
190.3, 0
190.4, 1
190.5, 0
190.6, 0
190.7, 0
190.8, 0
190.9, 0
191.0, 0
191.1, 0
191.2, 0
191.3, 0
191.4, 0
191.5, 0
191.6, 0
191.7, 0
191.8, 0
191.9, 0
192.0, 0
192.1, 0
192.2, 0
192.3, 0
192.4, 0
192.5, 0
192.6, 0
192.7, 0
192.8, 0
192.9, 0
193.0, 0
193.1, 0
193.2, 0
193.3, 0
193.4, 0
193.5, 0
193.6, 0
193.7, 0
193.8, 0
193.9, 0
194.0, 0
194.1, 0
194.2, 0
194.3, 0
194.4, 0
194.5, 0
194.6, 0
194.7, 1
194.8, 0
194.9, 0
195.0, 0
195.1, 1
195.2, 0
195.3, 0
195.4, 0
195.5, 0
195.6, 0
195.7, 0
195.8, 0
195.9, 1
