2018-10-23 18:54:28 (12866789821024) INFO  - START: Middleware listening on address 10.0.0.7:8888.
2018-10-23 18:55:54 (12952272717845) STATS -  5.00, 8748, 16, 2.165477, 2.295669, 4.602255, 0.000000, 4.602255, 0.000000, 0, 43740, 0, 1.00, 0.00, 0
2018-10-23 18:55:54 (12952683131464) STATS - 10.00, 9708, 17, 1.913395, 1.980277, 3.978970, 0.000000, 3.978970, 0.000000, 0, 48540, 0, 1.00, 0.00, 0
2018-10-23 18:55:54 (12952935640004) STATS - 15.00, 9578, 17, 1.927358, 2.081042, 4.104707, 0.000000, 4.104707, 0.000000, 0, 47894, 0, 1.00, 0.00, 0
2018-10-23 18:55:55 (12953172548274) STATS - 20.00, 9530, 17, 1.982670, 2.112313, 4.187381, 0.000000, 4.187381, 0.000000, 0, 47653, 0, 1.00, 0.00, 0
2018-10-23 18:55:55 (12953405079757) STATS - 25.00, 9412, 17, 1.979478, 2.194475, 4.291248, 0.000000, 4.291248, 0.000000, 0, 47062, 0, 1.00, 0.00, 0
2018-10-23 18:55:55 (12953613003283) STATS - 30.00, 9537, 17, 1.995439, 2.265689, 4.357919, 0.000000, 4.357919, 0.000000, 0, 47685, 0, 1.00, 0.00, 0
2018-10-23 18:55:55 (12953819180134) STATS - 35.00, 9868, 17, 1.801689, 2.052354, 3.975280, 0.000000, 3.975280, 0.000000, 0, 49341, 0, 1.00, 0.00, 0
2018-10-23 18:55:56 (12954003205734) STATS - 40.00, 9679, 17, 1.985429, 2.163219, 4.261279, 0.000000, 4.261279, 0.000000, 0, 48396, 0, 1.00, 0.00, 0
2018-10-23 18:55:56 (12954180060126) STATS - 45.00, 9693, 17, 1.890816, 2.019309, 4.023046, 0.000000, 4.023046, 0.000000, 0, 48467, 0, 1.00, 0.00, 0
2018-10-23 18:55:56 (12954346248261) STATS - 50.00, 9826, 17, 1.767867, 2.029192, 3.889199, 0.000000, 3.889199, 0.000000, 0, 49131, 0, 1.00, 0.00, 0
2018-10-23 18:55:56 (12954497219342) STATS - 55.00, 9509, 17, 1.927505, 2.132789, 4.174290, 0.000000, 4.174290, 0.000000, 0, 47546, 0, 1.00, 0.00, 0
2018-10-23 18:55:56 (12954630622369) STATS - 60.00, 9941, 17, 1.767935, 2.053254, 3.892325, 0.000000, 3.892325, 0.000000, 0, 49709, 0, 1.00, 0.00, 0
2018-10-23 18:55:56 (12954739465341) STATS - 65.00, 8789, 17, 2.292290, 2.345996, 4.760460, 0.000000, 4.760460, 0.000000, 0, 43945, 0, 1.00, 0.00, 0
2018-10-23 18:55:56 (12954864635215) STATS - 70.00, 8873, 16, 2.472279, 2.549886, 5.115225, 0.000000, 5.115225, 0.000000, 0, 44367, 0, 1.00, 0.00, 0
2018-10-23 18:55:56 (12954867907855) STATS - 70.00, 84, 2, 0.406836, 1.114127, 1.678524, 0.000000, 1.678524, 0.000000, 0, 421, 0, 1.00, 0.00, 0
2018-10-23 18:55:57 (12955801590337) STATS - Interval, Responses
2018-10-23 18:55:57 (12955801988255) STATS - 0.1, 0
2018-10-23 18:55:57 (12955802179363) STATS - 0.2, 0
2018-10-23 18:55:57 (12955802673084) STATS - 0.3, 0
2018-10-23 18:55:57 (12955802888793) STATS - 0.4, 16
2018-10-23 18:55:57 (12955809864293) STATS - 0.5, 547
2018-10-23 18:55:57 (12955810073702) STATS - 0.6, 2804
2018-10-23 18:55:57 (12955810275810) STATS - 0.7, 6618
2018-10-23 18:55:57 (12955810491820) STATS - 0.8, 10104
2018-10-23 18:55:57 (12955810686228) STATS - 0.9, 13329
2018-10-23 18:55:57 (12955810865536) STATS - 1.0, 16382
2018-10-23 18:55:57 (12955811034643) STATS - 1.1, 19650
2018-10-23 18:55:57 (12955811227851) STATS - 1.2, 22105
2018-10-23 18:55:57 (12955811424660) STATS - 1.3, 24363
2018-10-23 18:55:57 (12955811610368) STATS - 1.4, 25249
2018-10-23 18:55:57 (12955811814876) STATS - 1.5, 25352
2018-10-23 18:55:57 (12955811987084) STATS - 1.6, 24696
2018-10-23 18:55:57 (12955812193393) STATS - 1.7, 23203
2018-10-23 18:55:57 (12955812364300) STATS - 1.8, 21797
2018-10-23 18:55:57 (12955812576909) STATS - 1.9, 20223
2018-10-23 18:55:57 (12955819984327) STATS - 2.0, 18602
2018-10-23 18:55:57 (12955820206837) STATS - 2.1, 16951
2018-10-23 18:55:57 (12955820357443) STATS - 2.2, 14841
2018-10-23 18:55:57 (12955820536051) STATS - 2.3, 13376
2018-10-23 18:55:57 (12955820755860) STATS - 2.4, 12031
2018-10-23 18:55:57 (12955820923267) STATS - 2.5, 10525
2018-10-23 18:55:57 (12955821106575) STATS - 2.6, 9023
2018-10-23 18:55:57 (12955821318284) STATS - 2.7, 7995
2018-10-23 18:55:57 (12955821465791) STATS - 2.8, 6943
2018-10-23 18:55:57 (12955821611797) STATS - 2.9, 6376
2018-10-23 18:55:57 (12955821939211) STATS - 3.0, 5528
2018-10-23 18:55:57 (12955822091418) STATS - 3.1, 5191
2018-10-23 18:55:57 (12955822231524) STATS - 3.2, 4392
2018-10-23 18:55:57 (12955822370130) STATS - 3.3, 4136
2018-10-23 18:55:57 (12955822530336) STATS - 3.4, 4163
2018-10-23 18:55:57 (12955822752446) STATS - 3.5, 3733
2018-10-23 18:55:57 (12955829805849) STATS - 3.6, 3537
2018-10-23 18:55:57 (12955829972756) STATS - 3.7, 3468
2018-10-23 18:55:57 (12955830139063) STATS - 3.8, 3221
2018-10-23 18:55:57 (12955830300470) STATS - 3.9, 3110
2018-10-23 18:55:57 (12955830440076) STATS - 4.0, 2914
2018-10-23 18:55:57 (12955830774190) STATS - 4.1, 2851
2018-10-23 18:55:57 (12955830918897) STATS - 4.2, 2715
2018-10-23 18:55:57 (12955831054802) STATS - 4.3, 2674
2018-10-23 18:55:57 (12955831191208) STATS - 4.4, 2611
2018-10-23 18:55:57 (12955831349615) STATS - 4.5, 2546
2018-10-23 18:55:57 (12955831508822) STATS - 4.6, 2621
2018-10-23 18:55:57 (12955831668629) STATS - 4.7, 2587
2018-10-23 18:55:57 (12955831921340) STATS - 4.8, 2549
2018-10-23 18:55:57 (12955832103747) STATS - 4.9, 2544
2018-10-23 18:55:57 (12955832234153) STATS - 5.0, 2302
2018-10-23 18:55:57 (12955832363759) STATS - 5.1, 2323
2018-10-23 18:55:57 (12955832494164) STATS - 5.2, 2369
2018-10-23 18:55:57 (12955839486464) STATS - 5.3, 2176
2018-10-23 18:55:57 (12955839662972) STATS - 5.4, 2316
2018-10-23 18:55:57 (12955839787277) STATS - 5.5, 2327
2018-10-23 18:55:57 (12955839909682) STATS - 5.6, 2339
2018-10-23 18:55:57 (12955840044288) STATS - 5.7, 2279
2018-10-23 18:55:57 (12955840195495) STATS - 5.8, 2426
2018-10-23 18:55:57 (12955840320500) STATS - 5.9, 2373
2018-10-23 18:55:57 (12955840501608) STATS - 6.0, 2381
2018-10-23 18:55:57 (12955840624613) STATS - 6.1, 2321
2018-10-23 18:55:57 (12955840766219) STATS - 6.2, 2422
2018-10-23 18:55:57 (12955840889925) STATS - 6.3, 2370
2018-10-23 18:55:57 (12955841010030) STATS - 6.4, 2390
2018-10-23 18:55:57 (12955841142135) STATS - 6.5, 2581
2018-10-23 18:55:57 (12955841286142) STATS - 6.6, 2488
2018-10-23 18:55:57 (12955841409747) STATS - 6.7, 2316
