[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 1%,   0 secs]  1 threads:        1247 ops,    1249 (avg:    1249) ops/sec, 4.92MB/sec (avg: 4.92MB/sec), 12.73 (avg: 12.73) msec latency[RUN #1 3%,   1 secs]  1 threads:        3178 ops,    1930 (avg:    1590) ops/sec, 7.61MB/sec (avg: 6.27MB/sec),  8.29 (avg: 10.03) msec latency[RUN #1 4%,   2 secs]  1 threads:        5164 ops,    1985 (avg:    1722) ops/sec, 7.83MB/sec (avg: 6.79MB/sec),  8.05 (avg:  9.27) msec latency[RUN #1 6%,   3 secs]  1 threads:        7125 ops,    1960 (avg:    1781) ops/sec, 7.73MB/sec (avg: 7.02MB/sec),  8.15 (avg:  8.96) msec latency[RUN #1 7%,   4 secs]  1 threads:        8983 ops,    1857 (avg:    1797) ops/sec, 7.32MB/sec (avg: 7.08MB/sec),  8.66 (avg:  8.90) msec latency[RUN #1 9%,   5 secs]  1 threads:       10918 ops,    1934 (avg:    1819) ops/sec, 7.63MB/sec (avg: 7.17MB/sec),  8.25 (avg:  8.78) msec latency[RUN #1 10%,   6 secs]  1 threads:       12811 ops,    1892 (avg:    1830) ops/sec, 7.46MB/sec (avg: 7.21MB/sec),  8.45 (avg:  8.73) msec latency[RUN #1 11%,   7 secs]  1 threads:       14744 ops,    1932 (avg:    1843) ops/sec, 7.62MB/sec (avg: 7.26MB/sec),  8.24 (avg:  8.67) msec latency[RUN #1 13%,   8 secs]  1 threads:       16732 ops,    1987 (avg:    1859) ops/sec, 7.83MB/sec (avg: 7.33MB/sec),  8.06 (avg:  8.60) msec latency[RUN #1 14%,   9 secs]  1 threads:       18798 ops,    2065 (avg:    1879) ops/sec, 8.14MB/sec (avg: 7.41MB/sec),  7.75 (avg:  8.50) msec latency[RUN #1 16%,  10 secs]  1 threads:       20843 ops,    2044 (avg:    1894) ops/sec, 8.06MB/sec (avg: 7.47MB/sec),  7.80 (avg:  8.43) msec latency[RUN #1 17%,  11 secs]  1 threads:       22696 ops,    1852 (avg:    1891) ops/sec, 7.30MB/sec (avg: 7.45MB/sec),  8.68 (avg:  8.45) msec latency[RUN #1 19%,  12 secs]  1 threads:       24651 ops,    1954 (avg:    1896) ops/sec, 7.70MB/sec (avg: 7.47MB/sec),  8.13 (avg:  8.43) msec latency[RUN #1 20%,  13 secs]  1 threads:       26602 ops,    1950 (avg:    1900) ops/sec, 7.69MB/sec (avg: 7.49MB/sec),  8.26 (avg:  8.42) msec latency[RUN #1 21%,  15 secs]  1 threads:       28509 ops,    1906 (avg:    1900) ops/sec, 7.52MB/sec (avg: 7.49MB/sec),  8.39 (avg:  8.41) msec latency[RUN #1 23%,  16 secs]  1 threads:       30444 ops,    1934 (avg:    1902) ops/sec, 7.63MB/sec (avg: 7.50MB/sec),  8.22 (avg:  8.40) msec latency[RUN #1 24%,  17 secs]  1 threads:       32417 ops,    1972 (avg:    1906) ops/sec, 7.78MB/sec (avg: 7.52MB/sec),  8.12 (avg:  8.39) msec latency[RUN #1 26%,  18 secs]  1 threads:       34518 ops,    2100 (avg:    1917) ops/sec, 8.28MB/sec (avg: 7.56MB/sec),  7.62 (avg:  8.34) msec latency[RUN #1 27%,  19 secs]  1 threads:       36416 ops,    1896 (avg:    1916) ops/sec, 7.48MB/sec (avg: 7.55MB/sec),  8.42 (avg:  8.34) msec latency[RUN #1 29%,  20 secs]  1 threads:       38333 ops,    1914 (avg:    1916) ops/sec, 7.54MB/sec (avg: 7.55MB/sec),  8.34 (avg:  8.34) msec latency[RUN #1 30%,  21 secs]  1 threads:       40329 ops,    1995 (avg:    1920) ops/sec, 7.87MB/sec (avg: 7.57MB/sec),  8.06 (avg:  8.33) msec latency[RUN #1 31%,  22 secs]  1 threads:       42328 ops,    1998 (avg:    1923) ops/sec, 7.88MB/sec (avg: 7.58MB/sec),  7.97 (avg:  8.31) msec latency[RUN #1 33%,  23 secs]  1 threads:       44267 ops,    1938 (avg:    1924) ops/sec, 7.64MB/sec (avg: 7.58MB/sec),  8.26 (avg:  8.31) msec latency[RUN #1 34%,  24 secs]  1 threads:       46251 ops,    1983 (avg:    1926) ops/sec, 7.82MB/sec (avg: 7.59MB/sec),  8.02 (avg:  8.30) msec latency[RUN #1 36%,  25 secs]  1 threads:       48260 ops,    2008 (avg:    1930) ops/sec, 7.92MB/sec (avg: 7.61MB/sec),  8.02 (avg:  8.29) msec latency[RUN #1 37%,  26 secs]  1 threads:       50178 ops,    1917 (avg:    1929) ops/sec, 7.56MB/sec (avg: 7.61MB/sec),  8.32 (avg:  8.29) msec latency[RUN #1 39%,  27 secs]  1 threads:       52216 ops,    2037 (avg:    1933) ops/sec, 8.03MB/sec (avg: 7.62MB/sec),  7.87 (avg:  8.27) msec latency[RUN #1 40%,  28 secs]  1 threads:       54027 ops,    1810 (avg:    1929) ops/sec, 7.14MB/sec (avg: 7.60MB/sec),  8.81 (avg:  8.29) msec latency[RUN #1 41%,  29 secs]  1 threads:       55916 ops,    1888 (avg:    1927) ops/sec, 7.44MB/sec (avg: 7.60MB/sec),  8.47 (avg:  8.29) msec latency[RUN #1 43%,  30 secs]  1 threads:       57959 ops,    2042 (avg:    1931) ops/sec, 8.05MB/sec (avg: 7.61MB/sec),  7.85 (avg:  8.28) msec latency[RUN #1 44%,  31 secs]  1 threads:       59885 ops,    1925 (avg:    1931) ops/sec, 7.59MB/sec (avg: 7.61MB/sec),  8.29 (avg:  8.28) msec latency[RUN #1 46%,  32 secs]  1 threads:       61697 ops,    1811 (avg:    1927) ops/sec, 7.14MB/sec (avg: 7.60MB/sec),  8.83 (avg:  8.29) msec latency[RUN #1 47%,  33 secs]  1 threads:       63645 ops,    1947 (avg:    1928) ops/sec, 7.68MB/sec (avg: 7.60MB/sec),  8.20 (avg:  8.29) msec latency[RUN #1 49%,  34 secs]  1 threads:       65614 ops,    1968 (avg:    1929) ops/sec, 7.76MB/sec (avg: 7.61MB/sec),  8.10 (avg:  8.29) msec latency[RUN #1 50%,  35 secs]  1 threads:       67587 ops,    1972 (avg:    1930) ops/sec, 7.78MB/sec (avg: 7.61MB/sec),  8.15 (avg:  8.28) msec latency[RUN #1 51%,  36 secs]  1 threads:       69478 ops,    1890 (avg:    1929) ops/sec, 7.45MB/sec (avg: 7.61MB/sec),  8.41 (avg:  8.29) msec latency[RUN #1 53%,  37 secs]  1 threads:       71376 ops,    1897 (avg:    1928) ops/sec, 7.48MB/sec (avg: 7.60MB/sec),  8.48 (avg:  8.29) msec latency[RUN #1 54%,  38 secs]  1 threads:       73332 ops,    1955 (avg:    1929) ops/sec, 7.71MB/sec (avg: 7.61MB/sec),  8.16 (avg:  8.29) msec latency[RUN #1 56%,  39 secs]  1 threads:       75370 ops,    2037 (avg:    1932) ops/sec, 8.03MB/sec (avg: 7.62MB/sec),  7.84 (avg:  8.28) msec latency[RUN #1 57%,  40 secs]  1 threads:       77423 ops,    2052 (avg:    1935) ops/sec, 8.09MB/sec (avg: 7.63MB/sec),  7.79 (avg:  8.26) msec latency[RUN #1 59%,  41 secs]  1 threads:       79471 ops,    2047 (avg:    1938) ops/sec, 8.07MB/sec (avg: 7.64MB/sec),  7.83 (avg:  8.25) msec latency[RUN #1 60%,  42 secs]  1 threads:       81507 ops,    2035 (avg:    1940) ops/sec, 8.02MB/sec (avg: 7.65MB/sec),  7.85 (avg:  8.24) msec latency[RUN #1 61%,  43 secs]  1 threads:       83487 ops,    1979 (avg:    1941) ops/sec, 7.80MB/sec (avg: 7.65MB/sec),  8.11 (avg:  8.24) msec latency[RUN #1 63%,  44 secs]  1 threads:       85163 ops,    1675 (avg:    1935) ops/sec, 6.60MB/sec (avg: 7.63MB/sec),  8.75 (avg:  8.25) msec latency[RUN #1 64%,  45 secs]  1 threads:       87148 ops,    1984 (avg:    1936) ops/sec, 7.82MB/sec (avg: 7.63MB/sec),  8.66 (avg:  8.26) msec latency[RUN #1 66%,  46 secs]  1 threads:       89202 ops,    2053 (avg:    1938) ops/sec, 8.09MB/sec (avg: 7.64MB/sec),  7.83 (avg:  8.25) msec latency[RUN #1 67%,  47 secs]  1 threads:       91132 ops,    1929 (avg:    1938) ops/sec, 7.61MB/sec (avg: 7.64MB/sec),  8.29 (avg:  8.25) msec latency[RUN #1 69%,  48 secs]  1 threads:       93091 ops,    1958 (avg:    1939) ops/sec, 7.72MB/sec (avg: 7.64MB/sec),  8.16 (avg:  8.25) msec latency[RUN #1 70%,  49 secs]  1 threads:       95032 ops,    1940 (avg:    1939) ops/sec, 7.65MB/sec (avg: 7.64MB/sec),  8.22 (avg:  8.25) msec latency[RUN #1 71%,  50 secs]  1 threads:       97007 ops,    1974 (avg:    1939) ops/sec, 7.78MB/sec (avg: 7.65MB/sec),  8.13 (avg:  8.24) msec latency[RUN #1 73%,  51 secs]  1 threads:       98939 ops,    1931 (avg:    1939) ops/sec, 7.61MB/sec (avg: 7.65MB/sec),  8.28 (avg:  8.25) msec latency[RUN #1 74%,  52 secs]  1 threads:      100823 ops,    1877 (avg:    1938) ops/sec, 7.40MB/sec (avg: 7.64MB/sec),  8.46 (avg:  8.25) msec latency[RUN #1 76%,  53 secs]  1 threads:      102715 ops,    1891 (avg:    1937) ops/sec, 7.46MB/sec (avg: 7.64MB/sec),  8.45 (avg:  8.25) msec latency[RUN #1 77%,  54 secs]  1 threads:      104675 ops,    1959 (avg:    1938) ops/sec, 7.72MB/sec (avg: 7.64MB/sec),  8.18 (avg:  8.25) msec latency[RUN #1 79%,  55 secs]  1 threads:      106636 ops,    1960 (avg:    1938) ops/sec, 7.73MB/sec (avg: 7.64MB/sec),  8.21 (avg:  8.25) msec latency[RUN #1 80%,  56 secs]  1 threads:      108573 ops,    1936 (avg:    1938) ops/sec, 7.63MB/sec (avg: 7.64MB/sec),  8.26 (avg:  8.25) msec latency[RUN #1 81%,  57 secs]  1 threads:      110629 ops,    2055 (avg:    1940) ops/sec, 8.10MB/sec (avg: 7.65MB/sec),  7.78 (avg:  8.24) msec latency[RUN #1 83%,  58 secs]  1 threads:      112526 ops,    1896 (avg:    1939) ops/sec, 7.48MB/sec (avg: 7.65MB/sec),  8.41 (avg:  8.24) msec latency[RUN #1 84%,  59 secs]  1 threads:      114591 ops,    2064 (avg:    1941) ops/sec, 8.14MB/sec (avg: 7.65MB/sec),  7.74 (avg:  8.24) msec latency[RUN #1 86%,  60 secs]  1 threads:      116569 ops,    1977 (avg:    1942) ops/sec, 7.80MB/sec (avg: 7.66MB/sec),  8.07 (avg:  8.23) msec latency[RUN #1 87%,  61 secs]  1 threads:      118528 ops,    1958 (avg:    1942) ops/sec, 7.72MB/sec (avg: 7.66MB/sec),  8.17 (avg:  8.23) msec latency[RUN #1 89%,  62 secs]  1 threads:      120631 ops,    2102 (avg:    1945) ops/sec, 8.29MB/sec (avg: 7.67MB/sec),  7.60 (avg:  8.22) msec latency[RUN #1 90%,  63 secs]  1 threads:      122457 ops,    1825 (avg:    1943) ops/sec, 7.20MB/sec (avg: 7.66MB/sec),  8.81 (avg:  8.23) msec latency[RUN #1 91%,  64 secs]  1 threads:      124384 ops,    1926 (avg:    1943) ops/sec, 7.59MB/sec (avg: 7.66MB/sec),  8.30 (avg:  8.23) msec latency[RUN #1 93%,  65 secs]  1 threads:      126118 ops,    1733 (avg:    1939) ops/sec, 6.83MB/sec (avg: 7.65MB/sec),  9.23 (avg:  8.24) msec latency[RUN #1 94%,  66 secs]  1 threads:      128092 ops,    1973 (avg:    1940) ops/sec, 7.78MB/sec (avg: 7.65MB/sec),  8.10 (avg:  8.24) msec latency[RUN #1 96%,  67 secs]  1 threads:      129937 ops,    1844 (avg:    1939) ops/sec, 7.27MB/sec (avg: 7.64MB/sec),  8.66 (avg:  8.25) msec latency[RUN #1 97%,  68 secs]  1 threads:      131749 ops,    1811 (avg:    1937) ops/sec, 7.14MB/sec (avg: 7.64MB/sec),  8.78 (avg:  8.26) msec latency[RUN #1 99%,  69 secs]  1 threads:      133709 ops,    1959 (avg:    1937) ops/sec, 7.72MB/sec (avg: 7.64MB/sec),  8.20 (avg:  8.25) msec latency[RUN #1 100%,  70 secs]  0 threads:      135660 ops,    1959 (avg:    1937) ops/sec, 7.72MB/sec (avg: 7.64MB/sec),  8.20 (avg:  8.25) msec latency

1         Threads
16        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets        1937.86          ---          ---      8.25300      7821.24 
Gets           0.00         0.00         0.00      0.00000         0.00 
Waits          0.00          ---          ---      0.00000          --- 
Totals      1937.86         0.00         0.00      8.25300      7821.24 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.840         0.00
SET       0.880         0.00
SET       0.890         0.01
SET       0.900         0.01
SET       0.910         0.01
SET       0.920         0.01
SET       0.930         0.02
SET       0.940         0.02
SET       0.950         0.02
SET       0.960         0.03
SET       0.970         0.03
SET       0.980         0.04
SET       0.990         0.05
SET       1.000         0.13
SET       1.100         0.34
SET       1.200         0.79
SET       1.300         1.39
SET       1.400         2.30
SET       1.500         3.36
SET       1.600         4.55
SET       1.700         5.85
SET       1.800         7.19
SET       1.900         8.58
SET       2.000         9.89
SET       2.100        11.22
SET       2.200        12.47
SET       2.300        13.65
SET       2.400        14.77
SET       2.500        15.84
SET       2.600        16.82
SET       2.700        17.72
SET       2.800        18.57
SET       2.900        19.35
SET       3.000        20.03
SET       3.100        20.66
SET       3.200        21.20
SET       3.300        21.71
SET       3.400        22.18
SET       3.500        22.61
SET       3.600        23.05
SET       3.700        23.46
SET       3.800        23.87
SET       3.900        24.27
SET       4.000        24.65
SET       4.100        24.99
SET       4.200        25.37
SET       4.300        25.76
SET       4.400        26.10
SET       4.500        26.50
SET       4.600        26.86
SET       4.700        27.26
SET       4.800        27.62
SET       4.900        27.99
SET       5.000        28.38
SET       5.100        28.78
SET       5.200        29.22
SET       5.300        29.65
SET       5.400        30.08
SET       5.500        30.55
SET       5.600        31.02
SET       5.700        31.47
SET       5.800        31.94
SET       5.900        32.44
SET       6.000        32.92
SET       6.100        33.41
SET       6.200        33.94
SET       6.300        34.49
SET       6.400        35.03
SET       6.500        35.56
SET       6.600        36.16
SET       6.700        36.75
SET       6.800        37.34
SET       6.900        37.97
SET       7.000        38.58
SET       7.100        39.20
SET       7.200        39.86
SET       7.300        40.49
SET       7.400        41.09
SET       7.500        41.71
SET       7.600        42.34
SET       7.700        42.99
SET       7.800        43.61
SET       7.900        44.32
SET       8.000        45.08
SET       8.100        45.89
SET       8.200        46.76
SET       8.300        47.68
SET       8.400        48.71
SET       8.500        49.76
SET       8.600        50.93
SET       8.700        52.13
SET       8.800        53.35
SET       8.900        54.65
SET       9.000        55.92
SET       9.100        57.25
SET       9.200        58.51
SET       9.300        59.76
SET       9.400        61.01
SET       9.500        62.25
SET       9.600        63.42
SET       9.700        64.51
SET       9.800        65.55
SET       9.900        66.53
SET      10.000        71.09
SET      11.000        77.23
SET      12.000        82.12
SET      13.000        86.58
SET      14.000        91.20
SET      15.000        95.10
SET      16.000        97.45
SET      17.000        98.56
SET      18.000        98.99
SET      19.000        99.20
SET      20.000        99.35
SET      21.000        99.48
SET      22.000        99.55
SET      23.000        99.61
SET      24.000        99.65
SET      25.000        99.68
SET      26.000        99.71
SET      27.000        99.74
SET      28.000        99.76
SET      29.000        99.77
SET      30.000        99.79
SET      31.000        99.82
SET      32.000        99.85
SET      33.000        99.86
SET      34.000        99.87
SET      35.000        99.89
SET      36.000        99.89
SET      37.000        99.89
SET      38.000        99.91
SET      39.000        99.91
SET      40.000        99.92
SET      41.000        99.93
SET      42.000        99.94
SET      43.000        99.95
SET      44.000        99.95
SET      45.000        99.95
SET      46.000        99.96
SET      47.000        99.96
SET      49.000        99.96
SET      51.000        99.96
SET      52.000        99.97
SET      53.000        99.97
SET      54.000        99.98
SET      58.000        99.98
SET     100.000        99.98
SET     110.000        99.99
SET     160.000        99.99
SET     170.000        99.99
SET     180.000       100.00
SET     190.000       100.00
---
---
