[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 1%,   0 secs]  1 threads:        1246 ops,    1248 (avg:    1248) ops/sec, 27.98KB/sec (avg: 27.98KB/sec), 12.77 (avg: 12.77) msec latency[RUN #1 3%,   1 secs]  1 threads:        3166 ops,    1919 (avg:    1584) ops/sec, 42.95KB/sec (avg: 35.47KB/sec),  8.33 (avg: 10.07) msec latency[RUN #1 4%,   2 secs]  1 threads:        5217 ops,    2050 (avg:    1739) ops/sec, 45.84KB/sec (avg: 38.93KB/sec),  7.80 (avg:  9.18) msec latency[RUN #1 6%,   3 secs]  1 threads:        7262 ops,    2044 (avg:    1816) ops/sec, 45.74KB/sec (avg: 40.63KB/sec),  7.81 (avg:  8.79) msec latency[RUN #1 7%,   4 secs]  1 threads:        9355 ops,    2092 (avg:    1871) ops/sec, 46.77KB/sec (avg: 41.86KB/sec),  7.66 (avg:  8.54) msec latency[RUN #1 9%,   5 secs]  1 threads:       11325 ops,    1969 (avg:    1887) ops/sec, 44.07KB/sec (avg: 42.23KB/sec),  8.09 (avg:  8.46) msec latency[RUN #1 10%,   6 secs]  1 threads:       13242 ops,    1916 (avg:    1891) ops/sec, 42.80KB/sec (avg: 42.31KB/sec),  8.37 (avg:  8.45) msec latency[RUN #1 11%,   7 secs]  1 threads:       15235 ops,    1992 (avg:    1904) ops/sec, 44.54KB/sec (avg: 42.59KB/sec),  8.03 (avg:  8.40) msec latency[RUN #1 13%,   8 secs]  1 threads:       17328 ops,    2092 (avg:    1925) ops/sec, 46.78KB/sec (avg: 43.06KB/sec),  7.64 (avg:  8.30) msec latency[RUN #1 14%,   9 secs]  1 threads:       19494 ops,    2165 (avg:    1949) ops/sec, 48.36KB/sec (avg: 43.59KB/sec),  7.38 (avg:  8.20) msec latency[RUN #1 16%,  10 secs]  1 threads:       21557 ops,    2062 (avg:    1959) ops/sec, 46.10KB/sec (avg: 43.82KB/sec),  7.68 (avg:  8.15) msec latency[RUN #1 17%,  11 secs]  1 threads:       23576 ops,    2018 (avg:    1964) ops/sec, 45.13KB/sec (avg: 43.92KB/sec),  7.98 (avg:  8.14) msec latency[RUN #1 19%,  12 secs]  1 threads:       25655 ops,    2078 (avg:    1973) ops/sec, 46.49KB/sec (avg: 44.12KB/sec),  7.68 (avg:  8.10) msec latency[RUN #1 20%,  13 secs]  1 threads:       27705 ops,    2049 (avg:    1978) ops/sec, 45.83KB/sec (avg: 44.24KB/sec),  7.79 (avg:  8.08) msec latency[RUN #1 21%,  14 secs]  1 threads:       29675 ops,    1969 (avg:    1978) ops/sec, 44.01KB/sec (avg: 44.23KB/sec),  8.16 (avg:  8.08) msec latency[RUN #1 23%,  15 secs]  1 threads:       31714 ops,    2038 (avg:    1982) ops/sec, 45.57KB/sec (avg: 44.31KB/sec),  7.79 (avg:  8.06) msec latency[RUN #1 24%,  17 secs]  1 threads:       33849 ops,    2134 (avg:    1991) ops/sec, 47.70KB/sec (avg: 44.51KB/sec),  7.51 (avg:  8.03) msec latency[RUN #1 26%,  18 secs]  1 threads:       35939 ops,    2089 (avg:    1996) ops/sec, 46.69KB/sec (avg: 44.63KB/sec),  7.68 (avg:  8.01) msec latency[RUN #1 27%,  19 secs]  1 threads:       37924 ops,    1984 (avg:    1995) ops/sec, 44.35KB/sec (avg: 44.62KB/sec),  8.04 (avg:  8.01) msec latency[RUN #1 29%,  20 secs]  1 threads:       39968 ops,    2043 (avg:    1998) ops/sec, 45.67KB/sec (avg: 44.67KB/sec),  7.77 (avg:  8.00) msec latency[RUN #1 30%,  21 secs]  1 threads:       42021 ops,    2052 (avg:    2000) ops/sec, 45.88KB/sec (avg: 44.73KB/sec),  7.85 (avg:  7.99) msec latency[RUN #1 31%,  22 secs]  1 threads:       43951 ops,    1929 (avg:    1997) ops/sec, 43.14KB/sec (avg: 44.66KB/sec),  8.30 (avg:  8.00) msec latency[RUN #1 33%,  23 secs]  1 threads:       45921 ops,    1969 (avg:    1996) ops/sec, 44.03KB/sec (avg: 44.63KB/sec),  8.11 (avg:  8.01) msec latency[RUN #1 34%,  24 secs]  1 threads:       47970 ops,    2048 (avg:    1998) ops/sec, 45.81KB/sec (avg: 44.68KB/sec),  7.80 (avg:  8.00) msec latency[RUN #1 36%,  25 secs]  1 threads:       49970 ops,    1999 (avg:    1998) ops/sec, 44.69KB/sec (avg: 44.68KB/sec),  8.02 (avg:  8.00) msec latency[RUN #1 37%,  26 secs]  1 threads:       51916 ops,    1945 (avg:    1996) ops/sec, 43.51KB/sec (avg: 44.63KB/sec),  8.20 (avg:  8.01) msec latency[RUN #1 39%,  27 secs]  1 threads:       53918 ops,    2001 (avg:    1996) ops/sec, 44.71KB/sec (avg: 44.64KB/sec),  8.00 (avg:  8.01) msec latency[RUN #1 40%,  28 secs]  1 threads:       55911 ops,    1992 (avg:    1996) ops/sec, 44.56KB/sec (avg: 44.63KB/sec),  8.03 (avg:  8.01) msec latency[RUN #1 41%,  29 secs]  1 threads:       57861 ops,    1949 (avg:    1995) ops/sec, 43.52KB/sec (avg: 44.59KB/sec),  8.21 (avg:  8.02) msec latency[RUN #1 43%,  30 secs]  1 threads:       59771 ops,    1909 (avg:    1992) ops/sec, 42.64KB/sec (avg: 44.53KB/sec),  8.35 (avg:  8.03) msec latency[RUN #1 44%,  31 secs]  1 threads:       61656 ops,    1884 (avg:    1988) ops/sec, 42.13KB/sec (avg: 44.45KB/sec),  8.41 (avg:  8.04) msec latency[RUN #1 46%,  32 secs]  1 threads:       63684 ops,    2027 (avg:    1989) ops/sec, 45.31KB/sec (avg: 44.48KB/sec),  7.98 (avg:  8.04) msec latency[RUN #1 47%,  33 secs]  1 threads:       65774 ops,    2089 (avg:    1992) ops/sec, 46.69KB/sec (avg: 44.55KB/sec),  7.63 (avg:  8.02) msec latency[RUN #1 49%,  34 secs]  1 threads:       67854 ops,    2079 (avg:    1995) ops/sec, 46.48KB/sec (avg: 44.60KB/sec),  7.70 (avg:  8.01) msec latency[RUN #1 50%,  35 secs]  1 threads:       69828 ops,    1973 (avg:    1994) ops/sec, 44.11KB/sec (avg: 44.59KB/sec),  8.12 (avg:  8.02) msec latency[RUN #1 51%,  36 secs]  1 threads:       71823 ops,    1994 (avg:    1994) ops/sec, 44.58KB/sec (avg: 44.59KB/sec),  8.02 (avg:  8.02) msec latency[RUN #1 53%,  37 secs]  1 threads:       73786 ops,    1962 (avg:    1994) ops/sec, 43.88KB/sec (avg: 44.57KB/sec),  8.14 (avg:  8.02) msec latency[RUN #1 54%,  38 secs]  1 threads:       75873 ops,    2086 (avg:    1996) ops/sec, 46.64KB/sec (avg: 44.62KB/sec),  7.64 (avg:  8.01) msec latency[RUN #1 56%,  39 secs]  1 threads:       77957 ops,    2083 (avg:    1998) ops/sec, 46.59KB/sec (avg: 44.67KB/sec),  7.68 (avg:  8.00) msec latency[RUN #1 57%,  40 secs]  1 threads:       79929 ops,    1971 (avg:    1998) ops/sec, 44.09KB/sec (avg: 44.66KB/sec),  8.13 (avg:  8.00) msec latency[RUN #1 59%,  41 secs]  1 threads:       81873 ops,    1943 (avg:    1996) ops/sec, 43.43KB/sec (avg: 44.63KB/sec),  8.17 (avg:  8.01) msec latency[RUN #1 60%,  42 secs]  1 threads:       83778 ops,    1904 (avg:    1994) ops/sec, 42.59KB/sec (avg: 44.58KB/sec),  8.45 (avg:  8.02) msec latency[RUN #1 61%,  43 secs]  1 threads:       85767 ops,    1988 (avg:    1994) ops/sec, 44.48KB/sec (avg: 44.58KB/sec),  8.04 (avg:  8.02) msec latency[RUN #1 63%,  44 secs]  1 threads:       87766 ops,    1998 (avg:    1994) ops/sec, 44.67KB/sec (avg: 44.58KB/sec),  7.99 (avg:  8.02) msec latency[RUN #1 64%,  45 secs]  1 threads:       89766 ops,    1999 (avg:    1994) ops/sec, 44.68KB/sec (avg: 44.58KB/sec),  7.97 (avg:  8.02) msec latency[RUN #1 66%,  46 secs]  1 threads:       91645 ops,    1878 (avg:    1992) ops/sec, 41.97KB/sec (avg: 44.53KB/sec),  8.56 (avg:  8.03) msec latency[RUN #1 67%,  47 secs]  1 threads:       93737 ops,    2091 (avg:    1994) ops/sec, 46.76KB/sec (avg: 44.57KB/sec),  7.63 (avg:  8.02) msec latency[RUN #1 69%,  48 secs]  1 threads:       95736 ops,    1998 (avg:    1994) ops/sec, 44.72KB/sec (avg: 44.58KB/sec),  8.01 (avg:  8.02) msec latency[RUN #1 70%,  49 secs]  1 threads:       97734 ops,    1997 (avg:    1994) ops/sec, 44.62KB/sec (avg: 44.58KB/sec),  7.98 (avg:  8.02) msec latency[RUN #1 71%,  50 secs]  1 threads:       99764 ops,    2029 (avg:    1995) ops/sec, 45.35KB/sec (avg: 44.59KB/sec),  7.68 (avg:  8.01) msec latency[RUN #1 73%,  51 secs]  1 threads:      101795 ops,    2030 (avg:    1995) ops/sec, 45.38KB/sec (avg: 44.61KB/sec),  8.07 (avg:  8.01) msec latency[RUN #1 74%,  52 secs]  1 threads:      103750 ops,    1954 (avg:    1994) ops/sec, 43.70KB/sec (avg: 44.59KB/sec),  8.19 (avg:  8.02) msec latency[RUN #1 76%,  53 secs]  1 threads:      105691 ops,    1940 (avg:    1993) ops/sec, 43.33KB/sec (avg: 44.57KB/sec),  8.22 (avg:  8.02) msec latency[RUN #1 77%,  54 secs]  1 threads:      107531 ops,    1839 (avg:    1991) ops/sec, 41.11KB/sec (avg: 44.50KB/sec),  8.72 (avg:  8.03) msec latency[RUN #1 79%,  55 secs]  1 threads:      109378 ops,    1846 (avg:    1988) ops/sec, 41.27KB/sec (avg: 44.44KB/sec),  8.64 (avg:  8.04) msec latency[RUN #1 80%,  56 secs]  1 threads:      111338 ops,    1959 (avg:    1987) ops/sec, 43.82KB/sec (avg: 44.43KB/sec),  8.18 (avg:  8.04) msec latency[RUN #1 81%,  57 secs]  1 threads:      113403 ops,    2064 (avg:    1989) ops/sec, 46.17KB/sec (avg: 44.46KB/sec),  7.75 (avg:  8.04) msec latency[RUN #1 83%,  58 secs]  1 threads:      115339 ops,    1935 (avg:    1988) ops/sec, 43.28KB/sec (avg: 44.44KB/sec),  8.20 (avg:  8.04) msec latency[RUN #1 84%,  59 secs]  1 threads:      117220 ops,    1880 (avg:    1986) ops/sec, 42.02KB/sec (avg: 44.40KB/sec),  8.57 (avg:  8.05) msec latency[RUN #1 86%,  60 secs]  1 threads:      119059 ops,    1838 (avg:    1984) ops/sec, 41.12KB/sec (avg: 44.35KB/sec),  8.65 (avg:  8.06) msec latency[RUN #1 87%,  61 secs]  1 threads:      120960 ops,    1900 (avg:    1982) ops/sec, 42.47KB/sec (avg: 44.32KB/sec),  8.45 (avg:  8.07) msec latency[RUN #1 89%,  62 secs]  1 threads:      123017 ops,    2056 (avg:    1983) ops/sec, 45.96KB/sec (avg: 44.34KB/sec),  7.78 (avg:  8.06) msec latency[RUN #1 90%,  63 secs]  1 threads:      125002 ops,    1984 (avg:    1983) ops/sec, 44.40KB/sec (avg: 44.34KB/sec),  8.06 (avg:  8.06) msec latency[RUN #1 91%,  64 secs]  1 threads:      126937 ops,    1934 (avg:    1983) ops/sec, 43.23KB/sec (avg: 44.33KB/sec),  8.24 (avg:  8.06) msec latency[RUN #1 93%,  65 secs]  1 threads:      128893 ops,    1955 (avg:    1982) ops/sec, 43.71KB/sec (avg: 44.32KB/sec),  8.17 (avg:  8.07) msec latency[RUN #1 94%,  66 secs]  1 threads:      130878 ops,    1984 (avg:    1982) ops/sec, 44.36KB/sec (avg: 44.32KB/sec),  8.07 (avg:  8.07) msec latency[RUN #1 96%,  67 secs]  1 threads:      132695 ops,    1816 (avg:    1980) ops/sec, 40.62KB/sec (avg: 44.26KB/sec),  8.80 (avg:  8.08) msec latency[RUN #1 97%,  68 secs]  1 threads:      134741 ops,    2045 (avg:    1981) ops/sec, 45.75KB/sec (avg: 44.29KB/sec),  7.78 (avg:  8.07) msec latency[RUN #1 99%,  69 secs]  1 threads:      136744 ops,    2002 (avg:    1981) ops/sec, 44.81KB/sec (avg: 44.29KB/sec),  8.00 (avg:  8.07) msec latency[RUN #1 100%,  70 secs]  1 threads:      138521 ops,    1777 (avg:    1978) ops/sec, 39.75KB/sec (avg: 44.23KB/sec),  9.02 (avg:  8.08) msec latency[RUN #1 100%,  70 secs]  0 threads:      138528 ops,    1777 (avg:    1978) ops/sec, 39.75KB/sec (avg: 44.23KB/sec),  9.02 (avg:  8.08) msec latency

1         Threads
16        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets        2007.43         0.00      2007.43      8.08200        44.87 
Waits          0.00          ---          ---      0.00000          --- 
Totals      2007.43         0.00      2007.43      8.08200        44.87 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       1.100         0.00
GET       1.200         0.00
GET       1.300         0.01
GET       1.400         0.02
GET       1.500         0.03
GET       1.600         0.04
GET       1.700         0.06
GET       1.800         0.08
GET       1.900         0.11
GET       2.000         0.15
GET       2.100         0.20
GET       2.200         0.27
GET       2.300         0.34
GET       2.400         0.41
GET       2.500         0.51
GET       2.600         0.62
GET       2.700         0.76
GET       2.800         0.95
GET       2.900         1.19
GET       3.000         1.51
GET       3.100         1.95
GET       3.200         2.49
GET       3.300         3.19
GET       3.400         4.02
GET       3.500         4.97
GET       3.600         6.04
GET       3.700         7.28
GET       3.800         8.70
GET       3.900        10.18
GET       4.000        11.73
GET       4.100        13.35
GET       4.200        14.99
GET       4.300        16.68
GET       4.400        18.42
GET       4.500        20.08
GET       4.600        21.71
GET       4.700        23.38
GET       4.800        25.04
GET       4.900        26.64
GET       5.000        28.15
GET       5.100        29.61
GET       5.200        30.98
GET       5.300        32.36
GET       5.400        33.67
GET       5.500        34.92
GET       5.600        36.14
GET       5.700        37.25
GET       5.800        38.40
GET       5.900        39.46
GET       6.000        40.44
GET       6.100        41.35
GET       6.200        42.27
GET       6.300        43.15
GET       6.400        43.92
GET       6.500        44.66
GET       6.600        45.38
GET       6.700        46.05
GET       6.800        46.75
GET       6.900        47.42
GET       7.000        48.06
GET       7.100        48.67
GET       7.200        49.27
GET       7.300        49.86
GET       7.400        50.46
GET       7.500        51.04
GET       7.600        51.69
GET       7.700        52.35
GET       7.800        52.99
GET       7.900        53.64
GET       8.000        54.35
GET       8.100        55.09
GET       8.200        55.86
GET       8.300        56.62
GET       8.400        57.37
GET       8.500        58.17
GET       8.600        59.04
GET       8.700        59.85
GET       8.800        60.72
GET       8.900        61.58
GET       9.000        62.47
GET       9.100        63.41
GET       9.200        64.34
GET       9.300        65.28
GET       9.400        66.27
GET       9.500        67.26
GET       9.600        68.21
GET       9.700        69.15
GET       9.800        70.04
GET       9.900        70.95
GET      10.000        75.42
GET      11.000        83.03
GET      12.000        88.27
GET      13.000        91.44
GET      14.000        93.74
GET      15.000        95.60
GET      16.000        97.19
GET      17.000        98.37
GET      18.000        99.00
GET      19.000        99.27
GET      20.000        99.42
GET      21.000        99.52
GET      22.000        99.59
GET      23.000        99.63
GET      24.000        99.67
GET      25.000        99.71
GET      26.000        99.73
GET      27.000        99.74
GET      28.000        99.76
GET      29.000        99.77
GET      30.000        99.79
GET      31.000        99.81
GET      32.000        99.81
GET      33.000        99.82
GET      34.000        99.82
GET      35.000        99.83
GET      36.000        99.84
GET      37.000        99.86
GET      38.000        99.87
GET      39.000        99.88
GET      40.000        99.88
GET      41.000        99.89
GET      42.000        99.90
GET      43.000        99.91
GET      44.000        99.91
GET      45.000        99.91
GET      46.000        99.92
GET      47.000        99.93
GET      48.000        99.93
GET      49.000        99.95
GET      50.000        99.95
GET      51.000        99.96
GET      52.000        99.96
GET      54.000        99.96
GET      55.000        99.97
GET      56.000        99.97
GET      57.000        99.98
GET      61.000        99.98
GET      62.000        99.98
GET      65.000        99.98
GET      66.000        99.99
GET      67.000        99.99
GET      76.000        99.99
GET      80.000        99.99
GET     150.000        99.99
GET     160.000        99.99
GET     170.000        99.99
GET     180.000       100.00
GET     190.000       100.00
---
