2018-11-12 16:17:37 (3925165980534) INFO  - START: Middleware listening on address 10.0.0.11:8888.
2018-11-12 16:19:01 (4009252352320) STATS -  5.00, 4447, 2, 0.550602, 1.459864, 2.131494, 2.131494, 0.000000, 0.000000, 22238, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4009495852255) STATS - 10.00, 5038, 1, 0.290868, 1.345416, 1.747827, 1.747827, 0.000000, 0.000000, 25192, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4009609888768) STATS - 15.00, 5029, 1, 0.329290, 1.279512, 1.716623, 1.716623, 0.000000, 0.000000, 25145, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4009704560070) STATS - 20.00, 5010, 1, 0.307487, 1.277302, 1.690816, 1.690816, 0.000000, 0.000000, 25050, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4009799470878) STATS - 25.00, 5192, 1, 0.268823, 1.354687, 1.739165, 1.739165, 0.000000, 0.000000, 25964, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4009885379948) STATS - 30.00, 5069, 1, 0.298534, 1.348461, 1.743041, 1.743041, 0.000000, 0.000000, 25349, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4009959736613) STATS - 35.00, 5086, 1, 0.294320, 1.327449, 1.723768, 1.723768, 0.000000, 0.000000, 25432, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4010018809974) STATS - 40.00, 5150, 1, 0.267875, 1.370766, 1.745522, 1.745522, 0.000000, 0.000000, 25750, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4010084691015) STATS - 45.00, 5096, 1, 0.281546, 1.417925, 1.803372, 1.803372, 0.000000, 0.000000, 25483, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4010136169075) STATS - 50.00, 5254, 1, 0.253042, 1.385302, 1.751293, 1.751293, 0.000000, 0.000000, 26272, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4010184896063) STATS - 55.00, 5106, 1, 0.276152, 1.232019, 1.624972, 1.624972, 0.000000, 0.000000, 25533, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4010224619513) STATS - 60.00, 5149, 1, 0.298024, 1.311287, 1.718407, 1.718407, 0.000000, 0.000000, 25745, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4010261581090) STATS - 65.00, 5138, 1, 0.284307, 1.354925, 1.747150, 1.747150, 0.000000, 0.000000, 25691, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4010283067357) STATS - 70.00, 5170, 1, 0.273815, 1.399609, 1.793347, 1.793347, 0.000000, 0.000000, 25853, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:02 (4010291591283) STATS - 70.00, 65, 0, 0.171722, 1.340549, 1.678968, 1.678968, 0.000000, 0.000000, 329, 0, 0, 0.00, 0.00, 0
2018-11-12 16:19:03 (4010686449617) STATS - Interval, Responses
2018-11-12 16:19:03 (4010686830027) STATS - 0.1, 0
2018-11-12 16:19:03 (4010687002131) STATS - 0.2, 0
2018-11-12 16:19:03 (4010687260638) STATS - 0.3, 69
2018-11-12 16:19:03 (4010687417542) STATS - 0.4, 3105
2018-11-12 16:19:03 (4010687590047) STATS - 0.5, 13001
2018-11-12 16:19:03 (4010694603532) STATS - 0.6, 24321
2018-11-12 16:19:03 (4010694849839) STATS - 0.7, 29597
2018-11-12 16:19:03 (4010695010343) STATS - 0.8, 30815
2018-11-12 16:19:03 (4010695178848) STATS - 0.9, 28945
2018-11-12 16:19:03 (4010695337352) STATS - 1.0, 26376
2018-11-12 16:19:03 (4010695491856) STATS - 1.1, 23751
2018-11-12 16:19:03 (4010695662860) STATS - 1.2, 20582
2018-11-12 16:19:03 (4010695837565) STATS - 1.3, 17970
2018-11-12 16:19:03 (4010695998569) STATS - 1.4, 14840
2018-11-12 16:19:03 (4010696183974) STATS - 1.5, 12154
2018-11-12 16:19:03 (4010696366979) STATS - 1.6, 10118
2018-11-12 16:19:03 (4010696521183) STATS - 1.7, 8266
2018-11-12 16:19:03 (4010696678387) STATS - 1.8, 6640
2018-11-12 16:19:03 (4010696863692) STATS - 1.9, 5826
2018-11-12 16:19:03 (4010697044997) STATS - 2.0, 4755
2018-11-12 16:19:03 (4010697211901) STATS - 2.1, 4053
2018-11-12 16:19:03 (4010697367805) STATS - 2.2, 3789
2018-11-12 16:19:03 (4010704422692) STATS - 2.3, 3308
2018-11-12 16:19:03 (4010704652198) STATS - 2.4, 2948
2018-11-12 16:19:03 (4010705052808) STATS - 2.5, 2707
2018-11-12 16:19:03 (4010705272514) STATS - 2.6, 2468
2018-11-12 16:19:03 (4010705464819) STATS - 2.7, 2194
2018-11-12 16:19:03 (4010705612023) STATS - 2.8, 2049
2018-11-12 16:19:03 (4010705781328) STATS - 2.9, 1845
2018-11-12 16:19:03 (4010705925332) STATS - 3.0, 1681
2018-11-12 16:19:03 (4010706140737) STATS - 3.1, 1539
2018-11-12 16:19:03 (4010706360643) STATS - 3.2, 1399
2018-11-12 16:19:03 (4010706513847) STATS - 3.3, 1326
2018-11-12 16:19:03 (4010706841956) STATS - 3.4, 1175
2018-11-12 16:19:03 (4010707069562) STATS - 3.5, 1084
2018-11-12 16:19:03 (4010707221366) STATS - 3.6, 1049
2018-11-12 16:19:03 (4010714276752) STATS - 3.7, 1004
2018-11-12 16:19:03 (4010714506258) STATS - 3.8, 973
2018-11-12 16:19:03 (4010714643762) STATS - 3.9, 908
2018-11-12 16:19:03 (4010714775165) STATS - 4.0, 889
2018-11-12 16:19:03 (4010714905469) STATS - 4.1, 779
2018-11-12 16:19:03 (4010715052773) STATS - 4.2, 781
2018-11-12 16:19:03 (4010715180376) STATS - 4.3, 766
2018-11-12 16:19:03 (4010715310680) STATS - 4.4, 702
2018-11-12 16:19:03 (4010715464384) STATS - 4.5, 727
