2018-11-12 16:31:35 (4763108331061) INFO  - START: Middleware listening on address 10.0.0.11:8888.
2018-11-12 16:33:00 (4847627306882) STATS -  5.00, 8146, 16, 2.814308, 4.229330, 7.227191, 7.227191, 0.000000, 0.000000, 40733, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:00 (4847982854489) STATS - 10.00, 9379, 12, 1.943162, 4.059621, 6.108169, 6.108169, 0.000000, 0.000000, 46899, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:00 (4848184172851) STATS - 15.00, 9308, 12, 1.902382, 3.854921, 5.924529, 5.924529, 0.000000, 0.000000, 46542, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:00 (4848367472271) STATS - 20.00, 9312, 12, 1.944099, 3.819183, 5.898528, 5.898528, 0.000000, 0.000000, 46560, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:01 (4848546835971) STATS - 25.00, 9293, 11, 1.836674, 3.891418, 5.855633, 5.855633, 0.000000, 0.000000, 46469, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:01 (4848694444715) STATS - 30.00, 9369, 12, 1.982003, 3.845802, 5.954915, 5.954915, 0.000000, 0.000000, 46849, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:01 (4848849412781) STATS - 35.00, 9390, 12, 1.936727, 3.959408, 6.036000, 6.036000, 0.000000, 0.000000, 46950, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:01 (4848984741855) STATS - 40.00, 9382, 12, 1.947006, 4.026003, 6.089783, 6.089783, 0.000000, 0.000000, 46914, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:01 (4849110604744) STATS - 45.00, 9389, 12, 1.934565, 4.152712, 6.184636, 6.184636, 0.000000, 0.000000, 46946, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:01 (4849225047490) STATS - 50.00, 9320, 11, 1.935047, 4.213521, 6.286259, 6.286259, 0.000000, 0.000000, 46601, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:01 (4849314035669) STATS - 55.00, 9271, 11, 1.927255, 4.277205, 6.376420, 6.376420, 0.000000, 0.000000, 46358, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:02 (4849401847113) STATS - 60.00, 9352, 12, 2.073454, 3.992977, 6.238597, 6.238597, 0.000000, 0.000000, 46763, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:02 (4849472050426) STATS - 65.00, 9250, 12, 2.014645, 4.141279, 6.278210, 6.278210, 0.000000, 0.000000, 46251, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:02 (4849530374982) STATS - 70.00, 9298, 12, 2.086544, 4.227273, 6.458554, 6.458554, 0.000000, 0.000000, 46493, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:02 (4849539943470) STATS - 70.00, 97, 3, 0.475874, 2.157266, 2.679573, 2.679573, 0.000000, 0.000000, 485, 0, 0, 0.00, 0.00, 0
2018-11-12 16:33:02 (4850108392081) STATS - Interval, Responses
2018-11-12 16:33:02 (4850108777393) STATS - 0.1, 0
2018-11-12 16:33:02 (4850108960099) STATS - 0.2, 0
2018-11-12 16:33:02 (4850109179005) STATS - 0.3, 1
2018-11-12 16:33:02 (4850109350510) STATS - 0.4, 99
2018-11-12 16:33:02 (4850116535327) STATS - 0.5, 565
2018-11-12 16:33:02 (4850116740933) STATS - 0.6, 1295
2018-11-12 16:33:02 (4850116903838) STATS - 0.7, 1863
2018-11-12 16:33:02 (4850117075143) STATS - 0.8, 2249
2018-11-12 16:33:02 (4850117268149) STATS - 0.9, 2441
2018-11-12 16:33:02 (4850117442454) STATS - 1.0, 2597
2018-11-12 16:33:02 (4850117603059) STATS - 1.1, 2876
2018-11-12 16:33:02 (4850117798465) STATS - 1.2, 3146
2018-11-12 16:33:02 (4850117982170) STATS - 1.3, 3323
2018-11-12 16:33:02 (4850118196177) STATS - 1.4, 3623
2018-11-12 16:33:02 (4850118380782) STATS - 1.5, 3688
2018-11-12 16:33:02 (4850118588488) STATS - 1.6, 3852
2018-11-12 16:33:02 (4850118752693) STATS - 1.7, 4015
2018-11-12 16:33:02 (4850118919698) STATS - 1.8, 4197
2018-11-12 16:33:02 (4850119105104) STATS - 1.9, 4267
2018-11-12 16:33:02 (4850119282009) STATS - 2.0, 4320
2018-11-12 16:33:02 (4850126424424) STATS - 2.1, 4285
2018-11-12 16:33:02 (4850126592929) STATS - 2.2, 4324
2018-11-12 16:33:02 (4850126759734) STATS - 2.3, 4438
2018-11-12 16:33:02 (4850126928939) STATS - 2.4, 4545
2018-11-12 16:33:02 (4850127392753) STATS - 2.5, 4560
2018-11-12 16:33:02 (4850127614860) STATS - 2.6, 4808
2018-11-12 16:33:02 (4850127825966) STATS - 2.7, 4867
2018-11-12 16:33:02 (4850128045873) STATS - 2.8, 4905
2018-11-12 16:33:02 (4850128208178) STATS - 2.9, 5091
2018-11-12 16:33:02 (4850128355182) STATS - 3.0, 5254
2018-11-12 16:33:02 (4850128512187) STATS - 3.1, 5312
2018-11-12 16:33:02 (4850128740194) STATS - 3.2, 5705
2018-11-12 16:33:02 (4850128923699) STATS - 3.3, 5873
2018-11-12 16:33:02 (4850136224819) STATS - 3.4, 6265
2018-11-12 16:33:02 (4850136437026) STATS - 3.5, 6295
2018-11-12 16:33:02 (4850136600931) STATS - 3.6, 6448
2018-11-12 16:33:02 (4850136771936) STATS - 3.7, 6587
2018-11-12 16:33:02 (4850137013043) STATS - 3.8, 6796
2018-11-12 16:33:02 (4850137185648) STATS - 3.9, 6926
2018-11-12 16:33:02 (4850137340353) STATS - 4.0, 7120
2018-11-12 16:33:02 (4850137524458) STATS - 4.1, 7351
2018-11-12 16:33:02 (4850137676563) STATS - 4.2, 7468
2018-11-12 16:33:02 (4850137825567) STATS - 4.3, 7656
2018-11-12 16:33:02 (4850137999373) STATS - 4.4, 7646
2018-11-12 16:33:02 (4850138207579) STATS - 4.5, 7826
