2018-11-12 15:41:57 (1785084769008) INFO  - START: Middleware listening on address 10.0.0.11:8888.
2018-11-12 15:43:23 (1870454489322) STATS -  5.00, 6382, 7, 1.221714, 2.287172, 3.679992, 3.679992, 0.000000, 0.000000, 31911, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:23 (1870764695402) STATS - 10.00, 7270, 7, 0.984471, 2.089840, 3.219671, 3.219671, 0.000000, 0.000000, 36352, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:23 (1870919928346) STATS - 15.00, 7446, 7, 0.906442, 1.999024, 3.045193, 3.045193, 0.000000, 0.000000, 37230, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:23 (1871055430776) STATS - 20.00, 7312, 6, 0.906954, 2.155527, 3.163890, 3.163890, 0.000000, 0.000000, 36563, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:23 (1871181747766) STATS - 25.00, 7331, 7, 0.973939, 1.995963, 3.070911, 3.070911, 0.000000, 0.000000, 36659, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:23 (1871307081831) STATS - 30.00, 7343, 6, 0.920754, 2.169183, 3.203169, 3.203169, 0.000000, 0.000000, 36719, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1871421560513) STATS - 35.00, 7152, 7, 0.889492, 2.100268, 3.106441, 3.106441, 0.000000, 0.000000, 35761, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1871528152989) STATS - 40.00, 7377, 6, 0.957975, 2.210720, 3.307332, 3.307332, 0.000000, 0.000000, 36889, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1871632479607) STATS - 45.00, 7287, 6, 0.960881, 2.256809, 3.348866, 3.348866, 0.000000, 0.000000, 36436, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1871713117107) STATS - 50.00, 7365, 6, 0.925910, 2.249405, 3.284721, 3.284721, 0.000000, 0.000000, 36825, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1871797845514) STATS - 55.00, 7403, 7, 0.971119, 2.092861, 3.200260, 3.200260, 0.000000, 0.000000, 37018, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1871874839519) STATS - 60.00, 7295, 7, 0.990176, 2.204743, 3.320613, 3.320613, 0.000000, 0.000000, 36477, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1871942262675) STATS - 65.00, 7369, 7, 0.989528, 2.087079, 3.188521, 3.188521, 0.000000, 0.000000, 36848, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1871990965744) STATS - 70.00, 7028, 7, 1.065392, 2.209378, 3.368803, 3.368803, 0.000000, 0.000000, 35143, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:24 (1872000242686) STATS - 70.00, 75, 1, 0.466897, 2.322289, 2.852992, 2.852992, 0.000000, 0.000000, 379, 0, 0, 0.00, 0.00, 0
2018-11-12 15:43:25 (1872477475116) STATS - Interval, Responses
2018-11-12 15:43:25 (1872477782224) STATS - 0.1, 0
2018-11-12 15:43:25 (1872477935228) STATS - 0.2, 0
2018-11-12 15:43:25 (1872478155134) STATS - 0.3, 4
2018-11-12 15:43:25 (1872478318638) STATS - 0.4, 329
2018-11-12 15:43:25 (1872478496843) STATS - 0.5, 2560
2018-11-12 15:43:25 (1872478669547) STATS - 0.6, 6099
2018-11-12 15:43:25 (1872478826851) STATS - 0.7, 9445
2018-11-12 15:43:25 (1872479043157) STATS - 0.8, 11604
2018-11-12 15:43:25 (1872479193361) STATS - 0.9, 13176
2018-11-12 15:43:25 (1872479392366) STATS - 1.0, 14591
2018-11-12 15:43:25 (1872479548370) STATS - 1.1, 15680
2018-11-12 15:43:25 (1872479734375) STATS - 1.2, 16750
2018-11-12 15:43:25 (1872486927062) STATS - 1.3, 16928
2018-11-12 15:43:25 (1872487085666) STATS - 1.4, 17558
2018-11-12 15:43:25 (1872487247571) STATS - 1.5, 17030
2018-11-12 15:43:25 (1872487398474) STATS - 1.6, 15968
2018-11-12 15:43:25 (1872487550078) STATS - 1.7, 15270
2018-11-12 15:43:25 (1872487701082) STATS - 1.8, 14130
2018-11-12 15:43:25 (1872487872187) STATS - 1.9, 13462
2018-11-12 15:43:25 (1872488024191) STATS - 2.0, 12589
2018-11-12 15:43:25 (1872488186695) STATS - 2.1, 11676
2018-11-12 15:43:25 (1872488338099) STATS - 2.2, 10871
2018-11-12 15:43:25 (1872488473902) STATS - 2.3, 9840
2018-11-12 15:43:25 (1872488653507) STATS - 2.4, 9014
2018-11-12 15:43:25 (1872489008116) STATS - 2.5, 8614
2018-11-12 15:43:25 (1872489225622) STATS - 2.6, 8029
2018-11-12 15:43:25 (1872489409127) STATS - 2.7, 7694
2018-11-12 15:43:25 (1872489559731) STATS - 2.8, 7471
2018-11-12 15:43:25 (1872496697117) STATS - 2.9, 6811
2018-11-12 15:43:25 (1872496871421) STATS - 3.0, 6485
2018-11-12 15:43:25 (1872497058526) STATS - 3.1, 6019
2018-11-12 15:43:25 (1872497202630) STATS - 3.2, 5719
2018-11-12 15:43:25 (1872497336733) STATS - 3.3, 5473
2018-11-12 15:43:25 (1872497674342) STATS - 3.4, 5567
2018-11-12 15:43:25 (1872497839046) STATS - 3.5, 5362
2018-11-12 15:43:25 (1872498395561) STATS - 3.6, 5406
2018-11-12 15:43:25 (1872498614467) STATS - 3.7, 5231
2018-11-12 15:43:25 (1872498771771) STATS - 3.8, 5112
2018-11-12 15:43:25 (1872498906874) STATS - 3.9, 4854
2018-11-12 15:43:25 (1872499042878) STATS - 4.0, 4875
2018-11-12 15:43:25 (1872499182781) STATS - 4.1, 4683
2018-11-12 15:43:25 (1872499318385) STATS - 4.2, 4573
2018-11-12 15:43:25 (1872499451888) STATS - 4.3, 4806
2018-11-12 15:43:25 (1872499588292) STATS - 4.4, 4523
2018-11-12 15:43:25 (1872499748596) STATS - 4.5, 4548
