Elapsed Time, AVG Throughput, AVG Queue Size, AVG Waiting Time, AVG Service Time, AVG Response Time, AVG SET Response Time, AVG GET Response Time, AVG MULTI-GET Response Time, #SETS, #GETS, #MULTIGETS, GET MissRatio, MULTI-GET MissRatio, AVG MULTI-GET Size
 5.00, 1388, 22, 20.980075, 41.970722, 63.331394, 0.000000, 63.331394, 0.000000, 0, 6940, 0, 0.00, 0.00, 0
10.00, 1427, 22, 19.266618, 44.664347, 64.035046, 0.000000, 64.035046, 0.000000, 0, 7139, 0, 0.00, 0.00, 0
15.00, 1432, 22, 19.529409, 44.506429, 64.127236, 0.000000, 64.127236, 0.000000, 0, 7163, 0, 0.00, 0.00, 0
20.00, 1447, 22, 19.007217, 44.024067, 63.136164, 0.000000, 63.136164, 0.000000, 0, 7238, 0, 0.00, 0.00, 0
25.00, 1395, 22, 19.778033, 45.836932, 65.744694, 0.000000, 65.744694, 0.000000, 0, 6978, 0, 0.00, 0.00, 0
30.00, 1401, 23, 19.519535, 45.366610, 64.976206, 0.000000, 64.976206, 0.000000, 0, 7008, 0, 0.00, 0.00, 0
35.00, 1446, 22, 18.992135, 43.933778, 63.032894, 0.000000, 63.032894, 0.000000, 0, 7233, 0, 0.00, 0.00, 0
40.00, 1426, 22, 19.270909, 44.685626, 64.053212, 0.000000, 64.053212, 0.000000, 0, 7133, 0, 0.00, 0.00, 0
45.00, 1473, 22, 18.560586, 43.572288, 62.243915, 0.000000, 62.243915, 0.000000, 0, 7369, 0, 0.00, 0.00, 0
50.00, 1381, 23, 19.937310, 45.868959, 65.896273, 0.000000, 65.896273, 0.000000, 0, 6905, 0, 0.00, 0.00, 0
55.00, 1424, 22, 19.415294, 45.204335, 64.726586, 0.000000, 64.726586, 0.000000, 0, 7120, 0, 0.00, 0.00, 0
60.00, 1440, 22, 19.013227, 44.171812, 63.296739, 0.000000, 63.296739, 0.000000, 0, 7204, 0, 0.00, 0.00, 0
65.00, 1380, 22, 20.088388, 46.178785, 66.341245, 0.000000, 66.341245, 0.000000, 0, 6901, 0, 0.00, 0.00, 0
70.00, 1420, 22, 19.393319, 45.048806, 64.577856, 0.000000, 64.577856, 0.000000, 0, 7101, 0, 0.00, 0.00, 0
70.00, 42, 4, 10.136575, 41.157092, 51.424339, 0.000000, 51.424339, 0.000000, 0, 214, 0, 0.00, 0.00, 0
Type, Interval, Responses
GET, 105.5, 51
GET, 105.6, 46
GET, 105.7, 47
GET, 105.8, 44
GET, 105.9, 45
GET, 106.0, 48
GET, 106.1, 59
GET, 106.2, 35
GET, 106.3, 39
GET, 106.4, 57
GET, 106.5, 42
GET, 106.6, 65
GET, 106.7, 55
GET, 106.8, 55
GET, 106.9, 54
GET, 107.0, 55
GET, 107.1, 39
GET, 107.2, 48
GET, 107.3, 58
GET, 107.4, 66
GET, 107.5, 47
GET, 107.6, 60
GET, 107.7, 52
GET, 107.8, 84
GET, 107.9, 75
GET, 108.0, 70
GET, 108.1, 75
GET, 108.2, 63
GET, 108.3, 83
GET, 108.4, 90
GET, 108.5, 87
GET, 108.6, 70
GET, 108.7, 78
GET, 108.8, 64
GET, 108.9, 51
GET, 109.0, 37
GET, 109.1, 41
GET, 109.2, 32
GET, 109.3, 18
GET, 109.4, 30
GET, 109.5, 23
GET, 109.6, 27
GET, 109.7, 26
GET, 109.8, 19
GET, 109.9, 16
GET, 110.0, 12
GET, 110.1, 22
GET, 110.2, 18
GET, 110.3, 10
GET, 110.4, 12
GET, 110.5, 17
GET, 110.6, 15
GET, 110.7, 14
GET, 110.8, 12
GET, 110.9, 14
GET, 111.0, 9
GET, 111.1, 17
GET, 111.2, 16
GET, 111.3, 14
GET, 111.4, 17
GET, 111.5, 12
GET, 111.6, 15
GET, 111.7, 12
GET, 111.8, 11
GET, 111.9, 12
GET, 112.0, 22
GET, 112.1, 16
GET, 112.2, 15
GET, 112.3, 13
GET, 112.4, 9
GET, 112.5, 15
GET, 112.6, 11
GET, 112.7, 12
GET, 112.8, 10
GET, 112.9, 7
GET, 113.0, 8
GET, 113.1, 13
GET, 113.2, 15
GET, 113.3, 9
GET, 113.4, 11
GET, 113.5, 9
GET, 113.6, 6
GET, 113.7, 6
GET, 113.8, 2
GET, 113.9, 3
GET, 114.0, 7
GET, 114.1, 5
GET, 114.2, 4
GET, 114.3, 5
GET, 114.4, 8
GET, 114.5, 10
GET, 114.6, 5
GET, 114.7, 8
GET, 114.8, 7
GET, 114.9, 5
GET, 115.0, 8
GET, 115.1, 3
GET, 115.2, 5
GET, 115.3, 6
GET, 115.4, 4
GET, 115.5, 7
GET, 115.6, 6
GET, 115.7, 6
GET, 115.8, 4
GET, 115.9, 10
GET, 116.0, 5
GET, 116.1, 14
GET, 116.2, 8
GET, 116.3, 6
GET, 116.4, 6
GET, 116.5, 11
GET, 116.6, 10
GET, 116.7, 9
GET, 116.8, 9
GET, 116.9, 12
GET, 117.0, 11
GET, 117.1, 14
GET, 117.2, 15
GET, 117.3, 17
GET, 117.4, 16
GET, 117.5, 11
GET, 117.6, 12
GET, 117.7, 20
GET, 117.8, 8
GET, 117.9, 14
GET, 118.0, 17
GET, 118.1, 13
GET, 118.2, 10
GET, 118.3, 21
GET, 118.4, 19
GET, 118.5, 27
GET, 118.6, 18
GET, 118.7, 21
GET, 118.8, 33
GET, 118.9, 26
GET, 119.0, 33
GET, 119.1, 25
GET, 119.2, 30
GET, 119.3, 34
GET, 119.4, 25
GET, 119.5, 38
GET, 119.6, 35
GET, 119.7, 26
GET, 119.8, 32
GET, 119.9, 33
GET, 120.0, 34
GET, 120.1, 21
GET, 120.2, 30
GET, 120.3, 38
GET, 120.4, 31
GET, 120.5, 30
GET, 120.6, 25
GET, 120.7, 31
GET, 120.8, 28
GET, 120.9, 28
GET, 121.0, 37
GET, 121.1, 22
GET, 121.2, 33
GET, 121.3, 36
GET, 121.4, 30
GET, 121.5, 35
GET, 121.6, 38
GET, 121.7, 41
GET, 121.8, 37
GET, 121.9, 24
GET, 122.0, 35
GET, 122.1, 27
GET, 122.2, 25
GET, 122.3, 27
GET, 122.4, 33
GET, 122.5, 28
GET, 122.6, 32
GET, 122.7, 32
GET, 122.8, 31
GET, 122.9, 42
GET, 123.0, 30
GET, 123.1, 47
GET, 123.2, 42
GET, 123.3, 39
GET, 123.4, 33
GET, 123.5, 36
GET, 123.6, 52
GET, 123.7, 50
GET, 123.8, 46
GET, 123.9, 58
GET, 124.0, 56
GET, 124.1, 55
GET, 124.2, 53
GET, 124.3, 45
GET, 124.4, 38
GET, 124.5, 34
GET, 124.6, 16
GET, 124.7, 22
GET, 124.8, 27
GET, 124.9, 21
GET, 125.0, 23
GET, 125.1, 15
GET, 125.2, 24
GET, 125.3, 13
GET, 125.4, 17
GET, 125.5, 19
GET, 125.6, 19
GET, 125.7, 9
GET, 125.8, 10
GET, 125.9, 9
GET, 126.0, 11
GET, 126.1, 10
GET, 126.2, 15
GET, 126.3, 10
GET, 126.4, 9
GET, 126.5, 13
GET, 126.6, 5
GET, 126.7, 7
GET, 126.8, 6
GET, 126.9, 14
GET, 127.0, 7
GET, 127.1, 6
GET, 127.2, 8
GET, 127.3, 8
GET, 127.4, 9
GET, 127.5, 11
GET, 127.6, 9
GET, 127.7, 6
GET, 127.8, 6
GET, 127.9, 10
GET, 128.0, 4
GET, 128.1, 12
GET, 128.2, 10
GET, 128.3, 9
GET, 128.4, 6
GET, 128.5, 6
GET, 128.6, 8
GET, 128.7, 6
GET, 128.8, 7
GET, 128.9, 6
GET, 129.0, 8
GET, 129.1, 8
GET, 129.2, 10
GET, 129.3, 7
GET, 129.4, 7
GET, 129.5, 6
GET, 129.6, 3
GET, 129.7, 5
GET, 129.8, 5
GET, 129.9, 6
GET, 130.0, 3
GET, 130.1, 7
GET, 130.2, 4
GET, 130.3, 5
GET, 130.4, 7
GET, 130.5, 7
GET, 130.6, 4
GET, 130.7, 4
GET, 130.8, 2
GET, 130.9, 6
GET, 131.0, 5
GET, 131.1, 7
GET, 131.2, 4
GET, 131.3, 5
GET, 131.4, 5
GET, 131.5, 4
GET, 131.6, 4
GET, 131.7, 4
GET, 131.8, 6
GET, 131.9, 5
GET, 132.0, 6
GET, 132.1, 12
GET, 132.2, 6
GET, 132.3, 3
GET, 132.4, 1
GET, 132.5, 4
GET, 132.6, 9
GET, 132.7, 7
GET, 132.8, 8
GET, 132.9, 9
GET, 133.0, 9
GET, 133.1, 2
GET, 133.2, 5
GET, 133.3, 7
GET, 133.4, 9
GET, 133.5, 6
GET, 133.6, 14
GET, 133.7, 13
GET, 133.8, 11
GET, 133.9, 10
GET, 134.0, 12
GET, 134.1, 9
GET, 134.2, 11
GET, 134.3, 8
GET, 134.4, 15
GET, 134.5, 18
GET, 134.6, 8
GET, 134.7, 14
GET, 134.8, 4
GET, 134.9, 14
GET, 135.0, 11
GET, 135.1, 10
GET, 135.2, 16
GET, 135.3, 19
GET, 135.4, 23
GET, 135.5, 25
GET, 135.6, 20
GET, 135.7, 16
GET, 135.8, 11
GET, 135.9, 13
GET, 136.0, 16
GET, 136.1, 15
GET, 136.2, 23
GET, 136.3, 18
GET, 136.4, 34
GET, 136.5, 13
GET, 136.6, 22
GET, 136.7, 19
GET, 136.8, 22
GET, 136.9, 29
GET, 137.0, 27
GET, 137.1, 24
GET, 137.2, 17
GET, 137.3, 14
GET, 137.4, 15
GET, 137.5, 12
GET, 137.6, 18
GET, 137.7, 21
GET, 137.8, 21
GET, 137.9, 15
GET, 138.0, 15
GET, 138.1, 14
GET, 138.2, 18
GET, 138.3, 15
GET, 138.4, 21
GET, 138.5, 10
GET, 138.6, 16
GET, 138.7, 16
GET, 138.8, 21
GET, 138.9, 21
GET, 139.0, 25
GET, 139.1, 39
GET, 139.2, 33
GET, 139.3, 33
GET, 139.4, 38
GET, 139.5, 28
GET, 139.6, 36
GET, 139.7, 33
GET, 139.8, 44
GET, 139.9, 24
GET, 140.0, 26
GET, 140.1, 21
GET, 140.2, 22
GET, 140.3, 18
GET, 140.4, 14
GET, 140.5, 11
GET, 140.6, 11
GET, 140.7, 10
GET, 140.8, 15
GET, 140.9, 16
GET, 141.0, 8
GET, 141.1, 14
GET, 141.2, 5
GET, 141.3, 4
GET, 141.4, 2
GET, 141.5, 8
GET, 141.6, 14
GET, 141.7, 7
GET, 141.8, 8
GET, 141.9, 8
GET, 142.0, 7
GET, 142.1, 7
GET, 142.2, 15
GET, 142.3, 5
GET, 142.4, 5
GET, 142.5, 4
GET, 142.6, 9
GET, 142.7, 9
GET, 142.8, 3
GET, 142.9, 11
GET, 143.0, 12
GET, 143.1, 3
GET, 143.2, 11
GET, 143.3, 9
GET, 143.4, 3
GET, 143.5, 3
GET, 143.6, 4
GET, 143.7, 5
GET, 143.8, 6
GET, 143.9, 3
GET, 144.0, 4
GET, 144.1, 3
GET, 144.2, 4
GET, 144.3, 5
GET, 144.4, 8
GET, 144.5, 5
GET, 144.6, 2
GET, 144.7, 3
GET, 144.8, 1
GET, 144.9, 6
GET, 145.0, 7
GET, 145.1, 7
GET, 145.2, 3
GET, 145.3, 4
GET, 145.4, 4
GET, 145.5, 5
GET, 145.6, 4
GET, 145.7, 3
GET, 145.8, 5
GET, 145.9, 3
GET, 146.0, 3
GET, 146.1, 4
GET, 146.2, 2
GET, 146.3, 1
GET, 146.4, 0
GET, 146.5, 1
GET, 146.6, 2
GET, 146.7, 2
GET, 146.8, 2
GET, 146.9, 4
GET, 147.0, 1
GET, 147.1, 1
GET, 147.2, 2
GET, 147.3, 3
GET, 147.4, 1
GET, 147.5, 4
GET, 147.6, 1
GET, 147.7, 2
GET, 147.8, 1
GET, 147.9, 2
GET, 148.0, 8
GET, 148.1, 2
GET, 148.2, 4
GET, 148.3, 2
GET, 148.4, 2
GET, 148.5, 3
GET, 148.6, 2
GET, 148.7, 3
GET, 148.8, 1
GET, 148.9, 3
GET, 149.0, 3
GET, 149.1, 0
GET, 149.2, 5
GET, 149.3, 8
GET, 149.4, 4
GET, 149.5, 7
GET, 149.6, 5
GET, 149.7, 10
GET, 149.8, 7
GET, 149.9, 6
GET, 150.0, 13
GET, 150.1, 18
GET, 150.2, 15
GET, 150.3, 22
GET, 150.4, 25
GET, 150.5, 10
GET, 150.6, 21
GET, 150.7, 13
GET, 150.8, 17
GET, 150.9, 17
GET, 151.0, 22
GET, 151.1, 19
GET, 151.2, 14
GET, 151.3, 16
GET, 151.4, 14
GET, 151.5, 12
GET, 151.6, 21
GET, 151.7, 11
GET, 151.8, 13
GET, 151.9, 8
GET, 152.0, 15
GET, 152.1, 13
GET, 152.2, 11
GET, 152.3, 16
GET, 152.4, 14
GET, 152.5, 18
GET, 152.6, 16
GET, 152.7, 22
GET, 152.8, 10
GET, 152.9, 22
GET, 153.0, 17
GET, 153.1, 11
GET, 153.2, 16
GET, 153.3, 5
GET, 153.4, 13
GET, 153.5, 14
GET, 153.6, 23
GET, 153.7, 14
GET, 153.8, 18
GET, 153.9, 16
GET, 154.0, 17
GET, 154.1, 10
GET, 154.2, 19
GET, 154.3, 18
GET, 154.4, 13
GET, 154.5, 10
GET, 154.6, 17
GET, 154.7, 13
GET, 154.8, 29
GET, 154.9, 23
GET, 155.0, 29
GET, 155.1, 23
GET, 155.2, 26
GET, 155.3, 29
GET, 155.4, 27
GET, 155.5, 23
GET, 155.6, 26
GET, 155.7, 16
GET, 155.8, 23
GET, 155.9, 24
GET, 156.0, 21
GET, 156.1, 10
GET, 156.2, 17
GET, 156.3, 14
GET, 156.4, 4
GET, 156.5, 14
GET, 156.6, 15
GET, 156.7, 6
GET, 156.8, 7
GET, 156.9, 7
GET, 157.0, 8
GET, 157.1, 12
GET, 157.2, 12
GET, 157.3, 12
GET, 157.4, 6
GET, 157.5, 7
GET, 157.6, 4
GET, 157.7, 3
GET, 157.8, 7
GET, 157.9, 7
GET, 158.0, 6
GET, 158.1, 4
GET, 158.2, 5
GET, 158.3, 5
GET, 158.4, 4
GET, 158.5, 7
GET, 158.6, 6
GET, 158.7, 8
GET, 158.8, 11
GET, 158.9, 4
GET, 159.0, 8
GET, 159.1, 6
GET, 159.2, 4
GET, 159.3, 5
GET, 159.4, 2
GET, 159.5, 2
GET, 159.6, 1
GET, 159.7, 2
GET, 159.8, 6
GET, 159.9, 3
GET, 160.0, 2
GET, 160.1, 2
GET, 160.2, 5
GET, 160.3, 1
GET, 160.4, 3
GET, 160.5, 10
GET, 160.6, 3
GET, 160.7, 3
GET, 160.8, 3
GET, 160.9, 7
GET, 161.0, 5
GET, 161.1, 3
GET, 161.2, 2
GET, 161.3, 3
GET, 161.4, 5
GET, 161.5, 2
GET, 161.6, 3
GET, 161.7, 3
GET, 161.8, 1
GET, 161.9, 2
GET, 162.0, 2
GET, 162.1, 2
GET, 162.2, 4
GET, 162.3, 2
GET, 162.4, 0
GET, 162.5, 1
GET, 162.6, 4
GET, 162.7, 3
GET, 162.8, 2
GET, 162.9, 4
GET, 163.0, 1
GET, 163.1, 1
GET, 163.2, 4
GET, 163.3, 7
GET, 163.4, 6
GET, 163.5, 5
GET, 163.6, 1
GET, 163.7, 5
GET, 163.8, 2
GET, 163.9, 0
GET, 164.0, 1
GET, 164.1, 2
GET, 164.2, 2
GET, 164.3, 1
GET, 164.4, 4
GET, 164.5, 7
GET, 164.6, 4
GET, 164.7, 3
GET, 164.8, 5
GET, 164.9, 8
GET, 165.0, 7
GET, 165.1, 3
GET, 165.2, 4
GET, 165.3, 3
GET, 165.4, 1
GET, 165.5, 2
GET, 165.6, 1
GET, 165.7, 6
GET, 165.8, 12
GET, 165.9, 3
GET, 166.0, 6
GET, 166.1, 10
GET, 166.2, 10
GET, 166.3, 12
GET, 166.4, 15
GET, 166.5, 8
GET, 166.6, 6
GET, 166.7, 10
GET, 166.8, 6
GET, 166.9, 11
GET, 167.0, 7
GET, 167.1, 8
GET, 167.2, 5
GET, 167.3, 6
GET, 167.4, 10
GET, 167.5, 16
GET, 167.6, 17
GET, 167.7, 15
GET, 167.8, 14
GET, 167.9, 11
GET, 168.0, 5
GET, 168.1, 9
GET, 168.2, 15
GET, 168.3, 19
GET, 168.4, 13
GET, 168.5, 15
GET, 168.6, 12
GET, 168.7, 14
GET, 168.8, 13
GET, 168.9, 10
GET, 169.0, 8
GET, 169.1, 12
GET, 169.2, 10
GET, 169.3, 10
GET, 169.4, 12
GET, 169.5, 14
GET, 169.6, 8
GET, 169.7, 14
GET, 169.8, 9
GET, 169.9, 9
GET, 170.0, 16
GET, 170.1, 16
GET, 170.2, 13
GET, 170.3, 18
GET, 170.4, 16
GET, 170.5, 27
GET, 170.6, 25
GET, 170.7, 19
GET, 170.8, 27
GET, 170.9, 22
GET, 171.0, 17
GET, 171.1, 23
GET, 171.2, 16
GET, 171.3, 13
GET, 171.4, 11
GET, 171.5, 15
GET, 171.6, 10
GET, 171.7, 8
GET, 171.8, 7
GET, 171.9, 6
GET, 172.0, 7
GET, 172.1, 5
GET, 172.2, 6
GET, 172.3, 5
GET, 172.4, 4
GET, 172.5, 4
GET, 172.6, 6
GET, 172.7, 4
GET, 172.8, 6
GET, 172.9, 1
GET, 173.0, 1
GET, 173.1, 0
GET, 173.2, 0
GET, 173.3, 4
GET, 173.4, 1
GET, 173.5, 3
GET, 173.6, 4
GET, 173.7, 7
GET, 173.8, 3
GET, 173.9, 4
GET, 174.0, 4
GET, 174.1, 6
GET, 174.2, 1
GET, 174.3, 4
GET, 174.4, 5
GET, 174.5, 5
GET, 174.6, 3
GET, 174.7, 1
GET, 174.8, 1
GET, 174.9, 2
GET, 175.0, 3
GET, 175.1, 1
GET, 175.2, 3
GET, 175.3, 4
GET, 175.4, 4
GET, 175.5, 5
GET, 175.6, 3
GET, 175.7, 0
GET, 175.8, 4
GET, 175.9, 1
GET, 176.0, 1
GET, 176.1, 2
GET, 176.2, 2
GET, 176.3, 2
GET, 176.4, 2
GET, 176.5, 3
GET, 176.6, 2
GET, 176.7, 3
GET, 176.8, 6
GET, 176.9, 1
GET, 177.0, 1
GET, 177.1, 2
GET, 177.2, 2
GET, 177.3, 2
GET, 177.4, 2
GET, 177.5, 1
GET, 177.6, 0
GET, 177.7, 0
GET, 177.8, 0
GET, 177.9, 1
GET, 178.0, 3
GET, 178.1, 1
GET, 178.2, 2
GET, 178.3, 3
GET, 178.4, 4
GET, 178.5, 4
GET, 178.6, 3
GET, 178.7, 3
GET, 178.8, 2
GET, 178.9, 2
GET, 179.0, 1
GET, 179.1, 2
GET, 179.2, 4
GET, 179.3, 2
GET, 179.4, 2
GET, 179.5, 3
GET, 179.6, 5
GET, 179.7, 6
GET, 179.8, 3
GET, 179.9, 2
GET, 180.0, 3
GET, 180.1, 2
GET, 180.2, 3
GET, 180.3, 3
GET, 180.4, 2
GET, 180.5, 4
GET, 180.6, 11
GET, 180.7, 7
GET, 180.8, 7
GET, 180.9, 1
GET, 181.0, 6
GET, 181.1, 9
GET, 181.2, 11
GET, 181.3, 5
GET, 181.4, 16
GET, 181.5, 9
GET, 181.6, 10
GET, 181.7, 10
GET, 181.8, 10
GET, 181.9, 3
GET, 182.0, 14
GET, 182.1, 10
GET, 182.2, 6
GET, 182.3, 12
GET, 182.4, 5
GET, 182.5, 1
GET, 182.6, 5
GET, 182.7, 5
GET, 182.8, 6
GET, 182.9, 4
GET, 183.0, 8
GET, 183.1, 7
GET, 183.2, 2
GET, 183.3, 7
GET, 183.4, 7
GET, 183.5, 12
GET, 183.6, 11
GET, 183.7, 8
GET, 183.8, 9
GET, 183.9, 13
GET, 184.0, 12
GET, 184.1, 5
GET, 184.2, 8
GET, 184.3, 9
GET, 184.4, 15
GET, 184.5, 3
GET, 184.6, 9
GET, 184.7, 2
GET, 184.8, 6
GET, 184.9, 10
GET, 185.0, 7
GET, 185.1, 2
GET, 185.2, 3
GET, 185.3, 7
GET, 185.4, 8
GET, 185.5, 5
GET, 185.6, 5
GET, 185.7, 8
GET, 185.8, 6
GET, 185.9, 11
GET, 186.0, 15
GET, 186.1, 9
GET, 186.2, 13
GET, 186.3, 12
GET, 186.4, 18
GET, 186.5, 12
GET, 186.6, 14
GET, 186.7, 11
GET, 186.8, 14
GET, 186.9, 16
GET, 187.0, 8
GET, 187.1, 10
GET, 187.2, 7
GET, 187.3, 4
GET, 187.4, 6
GET, 187.5, 8
GET, 187.6, 5
GET, 187.7, 4
GET, 187.8, 6
GET, 187.9, 3
GET, 188.0, 4
GET, 188.1, 3
GET, 188.2, 1
GET, 188.3, 7
GET, 188.4, 6
GET, 188.5, 5
GET, 188.6, 2
GET, 188.7, 7
GET, 188.8, 2
GET, 188.9, 3
GET, 189.0, 2
GET, 189.1, 1
GET, 189.2, 2
GET, 189.3, 4
GET, 189.4, 1
GET, 189.5, 6
GET, 189.6, 7
GET, 189.7, 1
GET, 189.8, 2
GET, 189.9, 2
GET, 190.0, 3
GET, 190.1, 3
GET, 190.2, 2
GET, 190.3, 3
GET, 190.4, 7
GET, 190.5, 4
GET, 190.6, 4
GET, 190.7, 2
GET, 190.8, 5
GET, 190.9, 4
GET, 191.0, 0
GET, 191.1, 3
GET, 191.2, 4
GET, 191.3, 1
GET, 191.4, 0
GET, 191.5, 3
GET, 191.6, 1
GET, 191.7, 1
GET, 191.8, 0
GET, 191.9, 4
GET, 192.0, 4
GET, 192.1, 2
GET, 192.2, 3
GET, 192.3, 0
GET, 192.4, 1
GET, 192.5, 2
GET, 192.6, 0
GET, 192.7, 0
GET, 192.8, 2
GET, 192.9, 0
GET, 193.0, 0
GET, 193.1, 1
GET, 193.2, 1
GET, 193.3, 1
GET, 193.4, 1
GET, 193.5, 1
GET, 193.6, 5
GET, 193.7, 1
GET, 193.8, 0
GET, 193.9, 3
GET, 194.0, 0
GET, 194.1, 0
GET, 194.2, 0
GET, 194.3, 2
GET, 194.4, 0
GET, 194.5, 1
GET, 194.6, 1
GET, 194.7, 4
GET, 194.8, 1
GET, 194.9, 0
GET, 195.0, 1
GET, 195.1, 2
GET, 195.2, 0
GET, 195.3, 2
GET, 195.4, 6
GET, 195.5, 2
GET, 195.6, 0
GET, 195.7, 1
GET, 195.8, 2
GET, 195.9, 1
GET, 196.0, 0
GET, 196.1, 0
GET, 196.2, 1
GET, 196.3, 4
GET, 196.4, 5
GET, 196.5, 4
GET, 196.6, 1
GET, 196.7, 3
GET, 196.8, 2
GET, 196.9, 0
GET, 197.0, 3
GET, 197.1, 2
GET, 197.2, 4
GET, 197.3, 3
GET, 197.4, 5
GET, 197.5, 8
GET, 197.6, 3
GET, 197.7, 9
GET, 197.8, 8
GET, 197.9, 3
GET, 198.0, 11
GET, 198.1, 6
GET, 198.2, 7
GET, 198.3, 4
GET, 198.4, 3
GET, 198.5, 9
GET, 198.6, 2
GET, 198.7, 3
GET, 198.8, 4
GET, 198.9, 9
GET, 199.0, 5
GET, 199.1, 6
GET, 199.2, 3
GET, 199.3, 2
GET, 199.4, 0
GET, 199.5, 2
GET, 199.6, 3
GET, 199.7, 4
GET, 199.8, 2
GET, 199.9, 6
GET, 200.0, 5
GET, 200.1, 2
GET, 200.2, 5
GET, 200.3, 4
GET, 200.4, 7
GET, 200.5, 3
GET, 200.6, 2
GET, 200.7, 3
GET, 200.8, 5
GET, 200.9, 9
GET, 201.0, 12
GET, 201.1, 4
GET, 201.2, 4
GET, 201.3, 6
GET, 201.4, 5
GET, 201.5, 7
GET, 201.6, 4
GET, 201.7, 7
GET, 201.8, 8
GET, 201.9, 6
GET, 202.0, 4
GET, 202.1, 8
GET, 202.2, 14
GET, 202.3, 13
GET, 202.4, 6
GET, 202.5, 12
GET, 202.6, 9
GET, 202.7, 9
GET, 202.8, 11
GET, 202.9, 8
GET, 203.0, 3
GET, 203.1, 3
GET, 203.2, 1
GET, 203.3, 4
GET, 203.4, 4
GET, 203.5, 1
GET, 203.6, 2
GET, 203.7, 3
GET, 203.8, 3
GET, 203.9, 0
GET, 204.0, 5
GET, 204.1, 1
GET, 204.2, 1
GET, 204.3, 3
GET, 204.4, 3
GET, 204.5, 2
GET, 204.6, 7
GET, 204.7, 3
GET, 204.8, 3
GET, 204.9, 2
GET, 205.0, 5
GET, 205.1, 4
GET, 205.2, 2
GET, 205.3, 0
GET, 205.4, 2
GET, 205.5, 3
GET, 205.6, 2
GET, 205.7, 4
GET, 205.8, 2
GET, 205.9, 3
GET, 206.0, 2
GET, 206.1, 0
GET, 206.2, 2
GET, 206.3, 0
GET, 206.4, 0
GET, 206.5, 1
GET, 206.6, 0
GET, 206.7, 2
GET, 206.8, 0
GET, 206.9, 0
GET, 207.0, 1
GET, 207.1, 0
GET, 207.2, 1
GET, 207.3, 0
GET, 207.4, 0
GET, 207.5, 0
GET, 207.6, 0
GET, 207.7, 0
GET, 207.8, 6
GET, 207.9, 0
GET, 208.0, 1
GET, 208.1, 2
GET, 208.2, 2
GET, 208.3, 1
GET, 208.4, 2
GET, 208.5, 0
GET, 208.6, 2
GET, 208.7, 1
GET, 208.8, 1
GET, 208.9, 1
GET, 209.0, 2
GET, 209.1, 1
GET, 209.2, 1
GET, 209.3, 3
GET, 209.4, 0
GET, 209.5, 2
GET, 209.6, 3
GET, 209.7, 1
GET, 209.8, 2
GET, 209.9, 0
GET, 210.0, 2
GET, 210.1, 2
GET, 210.2, 0
GET, 210.3, 1
GET, 210.4, 2
GET, 210.5, 3
GET, 210.6, 5
GET, 210.7, 1
GET, 210.8, 3
GET, 210.9, 3
GET, 211.0, 2
GET, 211.1, 3
GET, 211.2, 2
GET, 211.3, 2
GET, 211.4, 3
GET, 211.5, 7
GET, 211.6, 4
GET, 211.7, 2
GET, 211.8, 0
GET, 211.9, 3
GET, 212.0, 2
GET, 212.1, 1
GET, 212.2, 1
GET, 212.3, 5
GET, 212.4, 9
GET, 212.5, 4
GET, 212.6, 5
GET, 212.7, 9
GET, 212.8, 2
GET, 212.9, 3
GET, 213.0, 3
GET, 213.1, 6
GET, 213.2, 6
GET, 213.3, 3
GET, 213.4, 6
GET, 213.5, 7
GET, 213.6, 3
GET, 213.7, 2
GET, 213.8, 3
GET, 213.9, 4
GET, 214.0, 2
GET, 214.1, 8
GET, 214.2, 8
GET, 214.3, 4
GET, 214.4, 6
GET, 214.5, 9
GET, 214.6, 9
GET, 214.7, 6
GET, 214.8, 8
GET, 214.9, 4
GET, 215.0, 9
GET, 215.1, 5
GET, 215.2, 7
GET, 215.3, 6
GET, 215.4, 2
GET, 215.5, 6
GET, 215.6, 7
GET, 215.7, 3
GET, 215.8, 7
GET, 215.9, 0
GET, 216.0, 3
GET, 216.1, 4
GET, 216.2, 1
GET, 216.3, 3
GET, 216.4, 2
GET, 216.5, 5
GET, 216.6, 2
GET, 216.7, 3
GET, 216.8, 6
GET, 216.9, 5
GET, 217.0, 2
GET, 217.1, 3
GET, 217.2, 6
GET, 217.3, 6
GET, 217.4, 9
GET, 217.5, 8
GET, 217.6, 7
GET, 217.7, 10
GET, 217.8, 5
GET, 217.9, 9
GET, 218.0, 7
GET, 218.1, 7
GET, 218.2, 6
GET, 218.3, 5
GET, 218.4, 1
GET, 218.5, 5
GET, 218.6, 8
GET, 218.7, 2
GET, 218.8, 6
GET, 218.9, 1
GET, 219.0, 1
GET, 219.1, 2
GET, 219.2, 2
GET, 219.3, 4
GET, 219.4, 6
GET, 219.5, 6
GET, 219.6, 5
GET, 219.7, 6
GET, 219.8, 5
GET, 219.9, 3
GET, 220.0, 1
GET, 220.1, 1
GET, 220.2, 5
GET, 220.3, 1
GET, 220.4, 3
GET, 220.5, 3
GET, 220.6, 4
GET, 220.7, 4
GET, 220.8, 1
GET, 220.9, 4
GET, 221.0, 2
GET, 221.1, 2
GET, 221.2, 4
GET, 221.3, 3
GET, 221.4, 1
GET, 221.5, 5
GET, 221.6, 2
GET, 221.7, 3
